사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
대구 9계 2019-113390(2),대지,나대지,나대지,경북,영천시,경북 영천시 금호읍 어은리 239-1,"61,490,000","14,764,000",낙찰,"15,764,000",25.6%,2021-04-23,2021_2Q,3
대구 5계 2019-114348,임야,임야,임야,경북,경산시,경북 경산시 와촌면 신한리 산40,"208,864,500","102,344,000",낙찰,"107,000,000",51.2%,2021-04-16,2021_2Q,3
대구 9계 2019-114928,임야,임야,임야,경북,경산시,경북 경산시 용성면 부제리 산14-2,"104,897,310","25,186,000",낙찰,"28,100,000",26.8%,2021-04-23,2021_2Q,3
대구 5계 2019-115341,전,전,전,경북,영천시,경북 영천시 임고면 양항리 633-10,"60,480,000","42,336,000",낙찰,"51,240,000",84.7%,2021-04-16,2021_2Q,3
대구 3계 2019-115358,공장,공장(지식산업센터 업무시설),공장,경북,영천시,"경북 영천시 금호읍 오계리 38-1 ,-3,산5-12,산5-15,산5-16 주건축물 1동","1,825,427,160","626,121,000",낙찰,"847,299,000",46.4%,2021-03-25,2021_1Q,3
대구 5계 2019-115433,아파트,아파트,아파트,경북,영천시,"경북 영천시 야사동 350-1 ,-5 영천청구타운 103동 20층 2001호","110,000,000","77,000,000",낙찰,"78,100,001",71.0%,2021-06-22,2021_2Q,3
대구 7계 2019-115808,단독주택,단독,단독주택,경북,경산시,"경북 경산시 중방동 882-16 ,564-2","252,741,600","42,478,000",낙찰,"48,000,100",19.0%,2021-04-21,2021_2Q,3
대구 6계 2019-115884(3),임야,임야,임야,경북,경산시,경북 경산시 남산면 상대리 산85-2,"7,000,400","7,000,400",낙찰,"8,800,000",125.7%,2021-04-15,2021_2Q,3
대구 8계 2020-223,아파트,아파트,아파트,경북,경산시,경북 경산시 백천동 571-1 부영초록마을 107동 13층 1303호,"162,000,000","113,400,000",낙찰,"147,120,000",90.8%,2021-04-22,2021_2Q,3
대구 5계 2020-261,전,전,전,경북,경산시,경북 경산시 용성면 송림리 314,"43,221,600","30,255,000",낙찰,"35,030,000",81.0%,2021-06-22,2021_2Q,3
대구 8계 2020-476(2),전,전,전,경북,청도군,경북 청도군 이서면 칠엽리 332,"7,752,000","3,798,000",낙찰,"3,798,200",49.0%,2021-05-27,2021_2Q,3
대구 8계 2020-476(4),답,답,답,경북,청도군,경북 청도군 화양읍 소라리 243-1,"16,463,690","7,904,000",낙찰,"11,578,800",70.3%,2021-05-27,2021_2Q,3
대구 8계 2020-568,전,전,전,경북,경산시,경북 경산시 정평동 130-20,"104,130,000","51,024,000",낙찰,"65,380,000",62.8%,2021-04-22,2021_2Q,3
대구 1계 2020-674,임야,임야,임야,경북,영천시,경북 영천시 임고면 황강리 산12,"388,826,600","133,368,000",낙찰,"162,577,000",41.8%,2021-04-20,2021_2Q,3
대구 9계 2020-841,연립,연립주택,연립·빌라,경북,칠곡군,경북 칠곡군 약목면 복성리 849-12 천마리더스빌 101동 4층 405호,"209,000,000","102,410,000",낙찰,"144,000,000",68.9%,2021-03-24,2021_1Q,3
대구 4계 2020-1141,전,전,전,경북,영천시,경북 영천시 화산면 대안리 1266,"26,190,000","12,833,000",낙찰,"12,843,300",49.0%,2021-03-26,2021_1Q,3
대구 9계 2020-1264(2),답,답,답,경북,영천시,경북 영천시 고경면 전사리 89,"192,504,000","94,327,000",낙찰,"140,000,000",72.7%,2021-03-24,2021_1Q,3
대구 9계 2020-1264(3),답,답,답,경북,영천시,경북 영천시 고경면 해선리 355-1,"225,432,000","110,461,000",낙찰,"156,000,000",69.2%,2021-03-24,2021_1Q,3
대구 8계 2020-1356,아파트,아파트,아파트,경북,경산시,경북 경산시 백천동 571-2 경산백천월드메르디앙 101동 11층 1102호,"225,000,000","157,500,000",낙찰,"216,999,900",96.4%,2021-04-22,2021_2Q,3
대구 6계 2020-1561,단독주택,단독,단독주택,경북,경산시,경북 경산시 하양읍 남하리 372-8,"183,833,260","90,078,000",낙찰,"130,070,000",70.8%,2021-04-15,2021_2Q,3
대구 4계 2020-1721,대지,나대지,나대지,경북,경산시,경북 경산시 용성면 미산리 67,"113,841,000","79,689,000",낙찰,"99,000,000",87.0%,2021-04-28,2021_2Q,3
대구 9계 2020-1936,다세대,다세대주택,다세대,경북,경산시,경북 경산시 옥곡동 61-11 참아름빌라 1동 4층 401호,"91,000,000","44,590,000",낙찰,"63,700,000",70.0%,2021-05-28,2021_2Q,3
대구 1계 2020-2069(1),임야,임야,임야,경북,경산시,경북 경산시 용성면 외촌리 산69,"247,617,800","247,617,800",낙찰,"260,000,000",105.0%,2021-04-20,2021_2Q,3
대구 1계 2020-2069(2),임야,임야,임야,경북,칠곡군,경북 칠곡군 석적읍 도개리 산56,"15,470,000","15,470,000",낙찰,"150,000,000",969.6%,2021-04-20,2021_2Q,3
대구 8계 2020-2328,임야,임야,임야,경북,영천시,경북 영천시 북안면 유상리 산82,"129,124,000","63,271,000",낙찰,"71,000,000",55.0%,2021-04-22,2021_2Q,3
대구 9계 2020-2335,단독주택,단독,단독주택,경북,칠곡군,"경북 칠곡군 가산면 학산리 173 ,172-1","322,960,050","158,250,000",낙찰,"240,512,500",74.5%,2021-05-28,2021_2Q,3
대구 3계 2020-2458,답,답,답,경북,청도군,경북 청도군 각남면 옥산리 174,"84,023,000","41,171,000",낙찰,"62,380,000",74.2%,2021-03-25,2021_1Q,3
대구 8계 2020-2656(1),연립,연립주택,연립·빌라,경북,칠곡군,경북 칠곡군 약목면 복성리 849-12 천마리더스빌101 2층 202호,"208,000,000","101,920,000",낙찰,"136,580,000",65.7%,2021-04-22,2021_2Q,3
대구 8계 2020-2656(2),연립,연립주택,연립·빌라,경북,칠곡군,경북 칠곡군 약목면 복성리 849-12 천마리더스빌101 3층 301호,"210,000,000","102,900,000",낙찰,"138,500,000",66.0%,2021-04-22,2021_2Q,3
대구 9계 2020-2663,연립,연립주택,연립·빌라,경북,칠곡군,"경북 칠곡군 약목면 복성리 849-10 ,1174-11 천마리더스빌103 5층 505호","209,000,000","102,410,000",낙찰,"140,250,000",67.1%,2021-05-28,2021_2Q,3
대구 4계 2020-2717,단독주택,단독,단독주택,경북,칠곡군,경북 칠곡군 왜관읍 석전리 731-5,"59,328,200","29,071,000",낙찰,"40,070,000",67.5%,2021-06-16,2021_2Q,3
대구 5계 2020-2724,아파트,아파트,아파트,경북,칠곡군,경북 칠곡군 북삼읍 인평리 1090 인평창신 101동 2층 211호,"55,000,000","38,500,000",낙찰,"43,000,000",78.2%,2021-05-25,2021_2Q,3
대구 3계 2020-2786,아파트,아파트,아파트,경북,경산시,경북 경산시 압량읍 신대리 486 부영사랑으로 205동 5층 504호,"143,000,000","100,100,000",낙찰,"170,000,000",118.9%,2021-04-26,2021_2Q,3
대구 9계 2020-2830,임야,임야,임야,경북,경산시,경북 경산시 압량읍 당음리 444-14,"54,412,000","26,662,000",낙찰,"38,110,000",70.0%,2021-05-28,2021_2Q,3
대구 4계 2020-2878,임야,임야,임야,경북,경산시,경북 경산시 남천면 하도리 산117,"81,477,900","81,477,900",낙찰,"107,921,270",132.5%,2021-05-18,2021_2Q,3
대구 8계 2020-3000,단독주택,단독,단독주택,경북,칠곡군,경북 칠곡군 가산면 학하리 982-27,"228,438,800","159,907,000",낙찰,"235,500,000",103.1%,2021-05-27,2021_2Q,3
대구 9계 2020-3017,축사,기타토지,기타토지,경북,영천시,"경북 영천시 화산면 유성리 414-4 ,-10,1420-3,-4,-5,-54","726,577,820","726,577,820",낙찰,"826,600,000",113.8%,2021-03-24,2021_1Q,3
대구 8계 2020-3093,아파트,아파트,아파트,경북,경산시,경북 경산시 삼풍동 500-1 경산태왕드림하이츠 101동 10층 1003호,"187,000,000","130,900,000",낙찰,"174,100,000",93.1%,2021-04-22,2021_2Q,3
대구 2계 2020-3215,단독주택,단독,단독주택,경북,영천시,경북 영천시 임고면 덕연리 168-6,"740,061,940","518,043,000",낙찰,"533,000,000",72.0%,2021-05-21,2021_2Q,3
대구 3계 2020-3222,단독주택,단독,단독주택,경북,영천시,경북 영천시 임고면 덕연리 168-9,"367,404,800","257,183,000",낙찰,"305,000,000",83.0%,2021-05-24,2021_2Q,3
대구 4계 2020-3239(1),단독주택,단독,단독주택,경북,영천시,"경북 영천시 임고면 덕연리 167-2 ,168-5","388,658,720","272,061,000",낙찰,"311,600,000",80.2%,2021-05-18,2021_2Q,3
대구 4계 2020-3239(2),근린상가,근린상가,근린상가,경북,영천시,경북 영천시 임고면 덕연리 168,"594,620,480","594,620,480",낙찰,"780,000,000",131.2%,2021-04-28,2021_2Q,3
대구 5계 2020-3338,아파트,아파트,아파트,경북,경산시,경북 경산시 옥산동 884 옥산협화타운 101동 15층 1507호,"110,000,000","77,000,000",낙찰,"112,000,000",101.8%,2021-06-22,2021_2Q,3
대구 1계 2020-3383,임야,임야,임야,경북,영천시,경북 영천시 화북면 옥계리 산73-2,"34,632,000","16,969,000",낙찰,"20,686,000",59.7%,2021-05-20,2021_2Q,3
대구 4계 2020-3413,아파트,아파트,아파트,경북,경산시,경북 경산시 백천동 588-1 경산백천신나리 108동 15층 1502호,"149,000,000","104,300,000",낙찰,"136,700,010",91.7%,2021-06-16,2021_2Q,3
대구 9계 2020-3543(1),단독주택,단독,단독주택,경북,경산시,경북 경산시 남천면 삼성리 745,"124,908,800","87,436,000",낙찰,"101,111,000",80.9%,2021-05-28,2021_2Q,3
대구 9계 2020-3543(2),창고,기타건물,창고,경북,경산시,경북 경산시 남천면 삼성리 745-1 삼성창고 가동,"81,712,680","81,712,680",낙찰,"85,000,000",104.0%,2021-04-23,2021_2Q,3
대구 9계 2020-3642,아파트,아파트,아파트,경북,경산시,경북 경산시 진량읍 선화리 731 경산선화청구타운 103동 3층 302호,"101,000,000","70,700,000",낙찰,"75,033,000",74.3%,2021-05-28,2021_2Q,3
대구 8계 2020-3796,공장,공장(지식산업센터 업무시설),공장,경북,영천시,경북 영천시 대창면 사리리 282-2 가동,"1,485,741,900","1,040,019,000",낙찰,"1,240,000,000",83.5%,2021-06-24,2021_2Q,3
대구 9계 2020-3802,아파트,아파트,아파트,경북,경산시,"경북 경산시 진량읍 북리 100 ,102,103-2,-3,-6,672-2,673-1 경산4차삼주봉황타운 503동 12층 1207호","83,000,000","58,100,000",낙찰,"61,240,000",73.8%,2021-05-28,2021_2Q,3
대구 6계 2020-3857,아파트,아파트,아파트,경북,경산시,경북 경산시 압량읍 신대리 485 부영사랑으로 104동 13층 1303호,"155,000,000","155,000,000",낙찰,"156,010,000",100.7%,2021-04-15,2021_2Q,3
대구 8계 2020-3871,아파트,아파트,아파트,경북,영천시,경북 영천시 야사동 206 지성명가 4층 403호,"141,000,000","69,090,000",낙찰,"96,777,000",68.6%,2021-05-27,2021_2Q,3
대구 9계 2020-3888,아파트,아파트,아파트,경북,영천시,경북 영천시 야사동 206 지성명가 7층 703호,"142,000,000","69,580,000",낙찰,"99,877,900",70.3%,2021-06-25,2021_2Q,3
대구 9계 2020-3970,아파트,아파트,아파트,경북,영천시,경북 영천시 야사동 206 지성명가 3층 304호,"145,000,000","71,050,000",낙찰,"75,129,900",51.8%,2021-06-25,2021_2Q,3
대구 3계 2020-4089,답,답,답,경북,칠곡군,경북 칠곡군 가산면 학상리 148,"50,360,800","24,677,000",낙찰,"27,111,100",53.8%,2021-04-26,2021_2Q,3
대구 3계 2020-4171,답,답,답,경북,영천시,경북 영천시 대창면 어방리 521,"204,255,000","100,085,000",낙찰,"122,200,000",59.8%,2021-06-21,2021_2Q,3
대구 4계 2020-4188(2),답,답,답,경북,영천시,경북 영천시 금호읍 구암리 903,"171,024,000","119,717,000",낙찰,"141,100,000",82.5%,2021-06-16,2021_2Q,3
대구 4계 2020-4188(3),단독주택,단독,단독주택,경북,영천시,경북 영천시 금호읍 구암리 640-4 주1,"268,554,200","187,988,000",낙찰,"246,800,000",91.9%,2021-06-16,2021_2Q,3
대구 4계 2020-4188(4),답,답,답,경북,영천시,경북 영천시 금호읍 약남리 938,"333,294,000","233,306,000",낙찰,"233,410,000",70.0%,2021-06-16,2021_2Q,3
대구 8계 2020-4218,다가구,다가구,다가구,경북,칠곡군,"경북 칠곡군 지천면 신리 374-5 ,-7","520,184,700","364,129,000",낙찰,"415,555,500",79.9%,2021-04-22,2021_2Q,3
대구 9계 2020-4225,단독주택,단독,단독주택,경북,칠곡군,경북 칠곡군 지천면 신리 374-1 그린인터빌,"560,717,800","392,502,000",낙찰,"447,530,000",79.8%,2021-06-25,2021_2Q,3
대구 1계 2020-4249,아파트,아파트,아파트,경북,칠곡군,경북 칠곡군 석적읍 중리 141 3공단부영 111동 8층 809호,"45,000,000","31,500,000",낙찰,"40,288,000",89.5%,2021-06-17,2021_2Q,3
대구 8계 2020-4379,아파트,아파트,아파트,경북,경산시,경북 경산시 대평동 127 대평중앙 주1동 5층 501호,"210,000,000","147,000,000",낙찰,"176,000,100",83.8%,2021-04-22,2021_2Q,3
대구 9계 2020-4386,아파트,아파트,아파트,경북,경산시,경북 경산시 옥산동 884-4 옥산해오름 102동 7층 708호,"82,000,000","82,000,000",낙찰,"86,111,000",105.0%,2021-04-23,2021_2Q,3
대구 1계 2020-4393,아파트,아파트,아파트,경북,칠곡군,경북 칠곡군 북삼읍 어로리 440-1 삼주 107동 6층 603호,"29,000,000","20,300,000",낙찰,"20,399,000",70.3%,2021-06-17,2021_2Q,3
대구 9계 2020-4577,공장,공장(지식산업센터 업무시설),공장,경북,경산시,경북 경산시 진량읍 신상리 1186-2,"3,033,375,090","2,123,363,000",낙찰,"2,131,110,000",70.3%,2021-06-25,2021_2Q,3
대구 1계 2020-4584,아파트,아파트,아파트,경북,경산시,경북 경산시 진량읍 황제리 70-1 창신황제타운 102동 12층 1207호,"61,000,000","42,700,000",낙찰,"54,300,000",89.0%,2021-06-17,2021_2Q,3
대구 9계 2020-4652,중기,기타토지,기타토지,경북,경산시,경북 경산시 진량읍 신상리 297-26 내 보관(채권자 진량(새)),"23,000,000","23,000,000",낙찰,"25,300,000",110.0%,2021-03-24,2021_1Q,3
대구 3계 2020-4683,다세대,다세대주택,다세대,경북,칠곡군,경북 칠곡군 북삼읍 인평리 213-6 동신홈그린타운 105동 3층 301호,"140,342,300","98,240,000",낙찰,"101,009,000",72.0%,2021-04-26,2021_2Q,3
대구 1계 2020-4744,아파트,아파트,아파트,경북,경산시,경북 경산시 정평동 138-4 경산우방맨션 105동 7층 703호,"220,000,000","220,000,000",낙찰,"231,000,000",105.0%,2021-05-20,2021_2Q,3
대구 6계 2020-4867(2),임야,임야,임야,경북,청도군,경북 청도군 매전면 동산리 1102,"95,091,000","66,564,000",낙찰,"110,000,000",115.7%,2021-06-23,2021_2Q,3
대구 6계 2020-4867(3),답,답,답,경북,청도군,경북 청도군 매전면 동산리 1115,"114,788,000","80,352,000",낙찰,"105,000,000",91.5%,2021-06-23,2021_2Q,3
대구 6계 2020-4867(4),답,답,답,경북,청도군,경북 청도군 금천면 소천리 990,"38,555,000","26,989,000",낙찰,"29,053,000",75.4%,2021-06-23,2021_2Q,3
대구 3계 2020-4928,아파트,아파트,아파트,경북,경산시,경북 경산시 중산동 36-2 옥산태왕한라타운 102동 10층 1003호,"160,000,000","112,000,000",낙찰,"151,610,000",94.8%,2021-04-26,2021_2Q,3
대구 7계 2020-5020,공장,공장(지식산업센터 업무시설),공장,경북,경산시,경북 경산시 진량읍 문천리 29-4,"837,921,000","410,582,000",낙찰,"509,999,900",60.9%,2021-04-21,2021_2Q,3
대구 3계 2020-5068,공장,공장(지식산업센터 업무시설),공장,경북,청도군,"경북 청도군 매전면 덕산리 707 가,나동호","725,281,460","355,388,000",낙찰,"355,790,000",49.1%,2021-05-24,2021_2Q,3
대구 9계 2020-5198(2),대지,나대지,나대지,경북,영천시,경북 영천시 고경면 삼산리 87,"65,920,000","32,301,000",낙찰,"36,000,000",54.6%,2021-06-25,2021_2Q,3
대구 7계 2020-5358,공장,공장(지식산업센터 업무시설),공장,경북,칠곡군,"경북 칠곡군 약목면 교리 507-1 ,519-519","1,115,731,300","781,012,000",낙찰,"865,696,000",77.6%,2021-06-15,2021_2Q,3
대구 3계 2020-5402,답,답,답,경북,영천시,경북 영천시 언하동 274,"720,510,000","353,050,000",낙찰,"390,000,000",54.1%,2021-06-21,2021_2Q,3
대구 7계 2020-5440,임야,임야,임야,경북,경산시,경북 경산시 와촌면 음양리 산144,"219,888,000","75,422,000",낙찰,"102,000,000",46.4%,2021-04-21,2021_2Q,3
대구 2계 2020-5471,아파트,아파트,아파트,경북,경산시,"경북 경산시 사정동 124 ,127,309-7 옥산삼산타운 102동 13층 1305호","196,000,000","137,200,000",낙찰,"158,200,000",80.7%,2021-04-19,2021_2Q,3
대구 2계 2020-5747,근린주택,근린주택,근린주택,경북,경산시,경북 경산시 중방동 105-67 주1동,"1,169,991,600","818,994,000",낙찰,"899,999,999",76.9%,2021-04-19,2021_2Q,3
대구 6계 2020-5884,아파트,아파트,아파트,경북,영천시,경북 영천시 야사동 211-4 유성 3층 302호,"49,000,000","34,300,000",낙찰,"42,289,000",86.3%,2021-06-23,2021_2Q,3
대구 5계 2020-5952,차량,기타토지,기타토지,경북,칠곡군,경북 칠곡군 동명면 기성리 380-3 팔공유료주차장내 보관(채권자 하나캐피탈에게 보관),"13,000,000","9,100,000",낙찰,"12,150,000",93.5%,2021-05-25,2021_2Q,3
대구 1계 2020-5990,아파트,아파트,아파트,경북,칠곡군,경북 칠곡군 왜관읍 왜관리 208-16 이원리버빌 101동 9층 902호,"190,000,000","190,000,000",낙찰,"261,909,990",137.8%,2021-06-17,2021_2Q,3
대구 7계 2020-6054,전,전,전,경북,청도군,경북 청도군 청도읍 신도리 974-5,"82,096,000","57,467,000",낙찰,"63,000,000",76.7%,2021-04-21,2021_2Q,3
대구 9계 2020-6153(4),답,답,답,경북,영천시,경북 영천시 대창면 사리리 470,"19,635,000","19,635,000",낙찰,"23,073,500",117.5%,2021-06-25,2021_2Q,3
대구 9계 2020-6337,아파트,아파트,아파트,경북,경산시,경북 경산시 사동 21 사동2지구화성파크드림 107동 11층 1102호,"389,000,000","389,000,000",낙찰,"418,990,000",107.7%,2021-06-25,2021_2Q,3
대구 2계 2020-6351,아파트,아파트,아파트,경북,칠곡군,"경북 칠곡군 북삼읍 인평리 1036 ,오태동 756-1,-2 현진 102동 16층 1602호","73,000,000","51,100,000",낙찰,"64,110,000",87.8%,2021-04-19,2021_2Q,3
대구 6계 2020-6481,임야,임야,임야,경북,청도군,경북 청도군 매전면 예전리 산159-12,"11,754,000","11,754,000",낙찰,"21,600,000",183.8%,2021-06-23,2021_2Q,3
대구 8계 2020-6689,단독주택,단독,단독주택,경북,청도군,"경북 청도군 매전면 남양리 1056 ,1055-4,1057-1","58,670,000","58,670,000",낙찰,"87,500,000",149.1%,2021-05-27,2021_2Q,3
대구 7계 2020-6771,과수원,과수원,과수원,경북,청도군,경북 청도군 청도읍 덕암리 277,"177,074,000","177,074,000",낙찰,"187,200,000",105.7%,2021-04-21,2021_2Q,3
대구 7계 2020-6863,다세대,다세대주택,다세대,경북,경산시,경북 경산시 계양동 670-3 포그니빌 A동 2층 201호,"106,000,000","74,200,000",낙찰,"96,460,000",91.0%,2021-05-17,2021_2Q,3
대구 7계 2020-7019,대지,나대지,나대지,경북,청도군,경북 청도군 각북면 삼평리 142-3,"32,220,000","22,554,000",낙찰,"27,100,000",84.1%,2021-05-17,2021_2Q,3
대구 7계 2020-7637,임야,임야,임야,경북,영천시,경북 영천시 임고면 수성리 산74,"14,102,290","14,102,290",낙찰,"19,000,000",134.7%,2021-04-21,2021_2Q,3
대구 7계 2020-7996,연립,연립주택,연립·빌라,경북,칠곡군,"경북 칠곡군 약목면 복성리 849-10 ,1174-11 천마리더스빌103 3층 303호","198,000,000","138,600,000",낙찰,"141,258,000",71.3%,2021-06-15,2021_2Q,3
대구 3계 2020-8036,아파트,아파트,아파트,경북,경산시,경북 경산시 옥산동 884-4 옥산 해오름 201동 3층 302호,"102,000,000","71,400,000",낙찰,"104,444,000",102.4%,2021-06-21,2021_2Q,3
대구 3계 2020-8135,근린상가,근린상가,근린상가,경북,경산시,경북 경산시 중방동 346-5,"301,959,950","301,959,950",낙찰,"311,510,000",103.2%,2021-05-24,2021_2Q,3
대구 2계 2020-8203,중기,기타토지,기타토지,경북,칠곡군,경북 칠곡군 지천면 연화리 700 영남복합물류공사 노외주기장(채권자 스카니아파이낸스코리아)내 보관,"130,000,000","91,000,000",낙찰,"102,880,000",79.1%,2021-05-21,2021_2Q,3
대구 7계 2020-9497,단독주택,단독,단독주택,경북,경산시,경북 경산시 남천면 금곡리 143-1,"76,321,000","76,321,000",낙찰,"81,688,000",107.0%,2021-06-15,2021_2Q,3
대구 2계 2020-11773,단독주택,단독,단독주택,경북,칠곡군,경북 칠곡군 약목면 복성리 486-4 1동,"354,083,000","173,501,000",낙찰,"233,330,000",65.9%,2021-05-21,2021_2Q,3
대구 5계 2020-100277,임야,임야,임야,경북,청도군,경북 청도군 이서면 팔조리 산28,"23,886,240","11,704,000",낙찰,"14,800,000",62.0%,2021-06-22,2021_2Q,3
대구 6계 2020-100796(1),다세대,다세대주택,다세대,경북,칠곡군,경북 칠곡군 석적읍 남율리 607-3 1층 102호,"157,000,000","76,930,000",낙찰,"81,770,000",52.1%,2021-04-15,2021_2Q,3
대구 6계 2020-100796(2),다세대,다세대주택,다세대,경북,칠곡군,경북 칠곡군 석적읍 남율리 607-3 2층 201호,"160,000,000","78,400,000",낙찰,"81,770,000",51.1%,2021-04-15,2021_2Q,3
대구 6계 2020-100796(3),다세대,다세대주택,다세대,경북,칠곡군,경북 칠곡군 석적읍 남율리 607-3 2층 202호,"158,000,000","77,420,000",낙찰,"78,770,000",49.9%,2021-06-23,2021_2Q,3
대구 6계 2020-100796(4),다세대,다세대주택,다세대,경북,칠곡군,경북 칠곡군 석적읍 남율리 607-3 5층 501호,"163,000,000","79,870,000",낙찰,"81,770,000",50.2%,2021-04-15,2021_2Q,3
대구 6계 2020-100796(5),다세대,다세대주택,다세대,경북,칠곡군,경북 칠곡군 석적읍 남율리 607-3 5층 502호,"162,000,000","79,380,000",낙찰,"81,770,000",50.5%,2021-04-15,2021_2Q,3
대구 8계 2020-100802,아파트,아파트,아파트,경북,칠곡군,경북 칠곡군 북삼읍 숭오리 18-1 현대 104동 13층 1302호,"62,000,000","30,380,000",낙찰,"42,229,000",68.1%,2021-04-22,2021_2Q,3
대구 4계 2020-100864(1),답,답,답,경북,칠곡군,경북 칠곡군 가산면 학상리 683,"22,869,475","5,491,000",낙찰,"6,179,000",27.0%,2021-05-18,2021_2Q,3
대구 4계 2020-100864(2),답,답,답,경북,칠곡군,경북 칠곡군 가산면 학하리 618,"12,128,350","5,943,000",낙찰,"7,500,100",61.8%,2021-05-18,2021_2Q,3
대구 1계 2020-101072,공장,공장(지식산업센터 업무시설),공장,경북,칠곡군,경북 칠곡군 북삼읍 율리 830-256,"993,054,570","340,618,000",낙찰,"535,150,000",53.9%,2021-04-20,2021_2Q,3
대구 3계 2020-101096,전,전,전,경북,영천시,경북 영천시 화산면 당곡리 58,"25,000,000","17,500,000",낙찰,"18,390,000",73.6%,2021-03-25,2021_1Q,3
