사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
부천 8계 2020-2712(2),아파트상가,아파트상가,근린상가,경기,김포시,경기 김포시 마산동 616-3 한강신도시레이크에일린의뜰 상가동 1층 116호,"658,000,000","322,420,000",낙찰,"348,510,000",53.00%,2021-06-17,2021_2Q,3
부천 3계 2020-2996,다세대,다세대주택,다세대,경기,김포시,경기 김포시 통진읍 서암리 842-1 유호팰리스 101동 6층 601호,"172,000,000","120,400,000",낙찰,"141,199,900",82.10%,2021-06-01,2021_2Q,3
부천 2계 2020-3548,근린상가,근린상가,근린상가,경기,부천시,경기 부천시 원미구 상동 539-1 소풍 6층 F02호,"732,000,000","251,076,000",낙찰,"303,707,909",41.50%,2021-05-18,2021_2Q,3
부천 1계 2020-3678(1),임야,임야,임야,경기,부천시,경기 부천시 원미구 소사동 산3-20,"405,213,000","283,649,000",낙찰,"283,699,900",70.00%,2021-05-25,2021_2Q,3
부천 1계 2020-3678(3),임야,임야,임야,경기,부천시,경기 부천시 원미구 춘의동 산57,"617,061,700","302,360,000",낙찰,"341,862,100",55.40%,2021-06-29,2021_2Q,3
부천 6계 2020-4060,다세대,다세대주택,다세대,경기,부천시,"경기 부천시 소사구 괴안동 160-7 ,27-7 삼성마이빌 102동 3층 301호","151,000,000","105,700,000",낙찰,"107,250,000",71.00%,2021-06-08,2021_2Q,3
부천 8계 2020-4190,단독주택,단독,단독주택,경기,김포시,경기 김포시 월곶면 군하리 323-87,"207,231,490","145,062,000",낙찰,"187,020,000",90.20%,2021-06-17,2021_2Q,3
부천 4계 2020-4497,연립,연립주택,연립·빌라,경기,김포시,"경기 김포시 고촌읍 신곡리 577-21 ,566-15,570-20,577-33,-34,-35,-36,-40,-41 디아이빌4단지 402동 2층 203호","237,000,000","165,900,000",낙찰,"212,000,000",89.50%,2021-06-03,2021_2Q,3
부천 6계 2020-4763,아파트,아파트,아파트,경기,김포시,경기 김포시 구래동 6873-8 한가람마을 우미린 107동 6층 601호,"430,000,000","430,000,000",낙찰,"537,350,000",125.00%,2021-06-08,2021_2Q,3
부천 2계 2020-5032,다세대,다세대주택,다세대,경기,부천시,경기 부천시 오정구 원종동 153-5 성원하이빌 1동 5층 504호,"164,000,000","114,800,000",낙찰,"128,000,000",78.00%,2021-06-22,2021_2Q,3
부천 3계 2020-5070,오피스텔,오피스텔,오피스텔(업무용),경기,부천시,경기 부천시 원미구 중동 1151-1 에코타워 2층 204호,"275,000,000","275,000,000",낙찰,"280,000,000",101.80%,2021-06-01,2021_2Q,3
부천 6계 2020-5377,다세대,다세대주택,다세대,경기,부천시,경기 부천시 오정구 고강동 411-13 일삼주택 6동 3층 2호,"83,000,000","58,100,000",낙찰,"61,070,000",73.60%,2021-06-08,2021_2Q,3
부천 6계 2020-5476,다세대,다세대주택,다세대,경기,부천시,경기 부천시 소사구 괴안동 170-17 승진빌 B동 5층 501호,"255,000,000","178,500,000",낙찰,"222,200,000",87.10%,2021-06-08,2021_2Q,3
부천 7계 2020-5605,전,전,전,경기,김포시,경기 김포시 통진읍 옹정리 89,"66,395,000","46,477,000",낙찰,"66,425,000",100.00%,2021-06-10,2021_2Q,3
부천 1계 2020-5711,아파트,아파트,아파트,경기,김포시,경기 김포시 장기동 1866-1 청송마을 중흥에스-클래스 613동 11층 1105호,"427,000,000","427,000,000",낙찰,"512,210,000",120.00%,2021-05-25,2021_2Q,3
부천 2계 2020-5766,다세대,다세대주택,다세대,경기,부천시,경기 부천시 소사구 심곡본동 629-33 미성주택 지층 1호,"65,000,000","45,500,000",낙찰,"48,000,000",73.80%,2021-06-22,2021_2Q,3
부천 6계 2020-5858,다세대,다세대주택,다세대,경기,부천시,경기 부천시 오정구 고강동 385-6 대하그랜드빌라 14동 3층 301호,"111,000,000","77,700,000",낙찰,"90,200,000",81.30%,2021-06-08,2021_2Q,3
부천 7계 2020-5896,다세대,다세대주택,다세대,경기,부천시,경기 부천시 원미구 심곡동 347-40 강남센스빌 B동 2층 202호,"160,000,000","112,000,000",낙찰,"142,779,900",89.20%,2021-06-10,2021_2Q,3
부천 1계 2020-6011(1),연립,연립주택,연립·빌라,경기,김포시,"경기 김포시 북변동 207-8 ,230-13,231-1 코델리아 2층 207호","200,000,000","140,000,000",낙찰,"150,000,000",75.00%,2021-06-29,2021_2Q,3
부천 1계 2020-6011(2),연립,연립주택,연립·빌라,경기,김포시,"경기 김포시 북변동 207-8 ,230-13,231-1 코델리아 4층 407호","200,000,000","140,000,000",낙찰,"141,330,000",70.70%,2021-06-29,2021_2Q,3
부천 1계 2020-6011(3),연립,연립주택,연립·빌라,경기,김포시,"경기 김포시 북변동 207-8 ,230-13,231-1 코델리아 5층 507호","200,000,000","140,000,000",낙찰,"142,600,000",71.30%,2021-06-29,2021_2Q,3
부천 1계 2020-6103,오피스텔,오피스텔,오피스텔(업무용),경기,부천시,"경기 부천시 원미구 원미동 44-5 ,-11 스테이트로뎀 4층 101-403호","270,000,000","189,000,000",낙찰,"256,899,000",95.10%,2021-05-25,2021_2Q,3
부천 1계 2020-6202,근린상가,근린상가,근린상가,경기,부천시,경기 부천시 원미구 상동 539-1 소풍 지하1층 BF10호,"143,000,000","49,049,000",낙찰,"54,220,000",37.90%,2021-06-29,2021_2Q,3
부천 7계 2020-6509,다세대,다세대주택,다세대,경기,부천시,경기 부천시 소사구 소사본동 61-9 삼성베스트빌 2층 204호,"134,000,000","93,800,000",낙찰,"99,000,000",73.90%,2021-06-10,2021_2Q,3
부천 8계 2020-6813,아파트,아파트,아파트,경기,부천시,"경기 부천시 원미구 심곡동 458-2 ,-3,-13,-14,-15,-16,-17 다온하브 6층 619호","156,000,000","76,440,000",낙찰,"106,813,400",68.50%,2021-05-13,2021_2Q,3
부천 1계 2020-6837,아파트,아파트,아파트,경기,부천시,경기 부천시 오정구 원종동 468 세창짜임 102동 1층 104호,"452,000,000","316,400,000",낙찰,"456,999,999",101.10%,2021-06-29,2021_2Q,3
부천 8계 2020-7113,아파트,아파트,아파트,경기,부천시,경기 부천시 오정구 고강동 408-7 한일 4층 410호,"120,000,000","84,000,000",낙찰,"121,110,000",100.90%,2021-06-17,2021_2Q,3
부천 7계 2020-7519,다세대,다세대주택,다세대,경기,부천시,경기 부천시 오정구 고강동 382-29 대신아트빌 2동 5층 501호,"109,000,000","76,300,000",낙찰,"77,110,000",70.70%,2021-06-10,2021_2Q,3
부천 1계 2020-7786,다세대,다세대주택,다세대,경기,부천시,경기 부천시 원미구 역곡동 213-37 형제주택 2층 201호,"380,000,000","266,000,000",낙찰,"334,310,000",88.00%,2021-06-29,2021_2Q,3
부천 2계 2020-7793,다세대,다세대주택,다세대,경기,부천시,경기 부천시 원미구 역곡동 34-15 삼성빌라 나동 지층 B02호,"137,000,000","95,900,000",낙찰,"101,777,000",74.30%,2021-06-22,2021_2Q,3
부천 1계 2020-8048,다세대,다세대주택,다세대,경기,부천시,경기 부천시 원미구 원미동 56-15 아펠빌리지 101동 3층 303호,"209,000,000","146,300,000",낙찰,"168,330,000",80.50%,2021-06-29,2021_2Q,3
부천 2계 2020-32553,다세대,다세대주택,다세대,경기,부천시,"경기 부천시 오정구 고강동 361-17 ,-18,-28 에코빌 5층 502호","180,000,000","61,740,000",낙찰,"61,740,000",34.30%,2021-06-22,2021_2Q,3
부천 7계 2020-32652,전,전,전,경기,김포시,경기 김포시 대곶면 송마리 524-6,"382,790,000","267,953,000",낙찰,"335,777,000",87.70%,2021-06-10,2021_2Q,3
부천 2계 2020-32720,차량,기타토지,기타토지,경기,김포시,경기 김포시 감정동 382-7 삼성주차장내 보관,"45,000,000","31,500,000",낙찰,"31,500,000",70.00%,2021-06-22,2021_2Q,3
부천 1계 2020-34108,공장,공장(지식산업센터 업무시설),공장,경기,김포시,경기 김포시 통진읍 가현리 372-31 1동,"1,859,165,920","1,859,165,920",낙찰,"1,859,165,920",100.00%,2021-05-25,2021_2Q,3
부천 6계 2020-34443,연립,연립주택,연립·빌라,경기,부천시,경기 부천시 소사구 괴안동 88-9 삼보 지층 1호,"85,000,000","85,000,000",낙찰,"85,170,000",100.20%,2021-06-08,2021_2Q,3
부천 8계 2020-35064,공장,공장(지식산업센터 업무시설),공장,경기,김포시,경기 김포시 통진읍 가현리 726-30,"2,633,221,330","2,633,221,330",낙찰,"2,640,090,000",100.30%,2021-05-13,2021_2Q,3
부천 2계 2020-35361,아파트,아파트,아파트,경기,김포시,경기 김포시 감정동 672 북변건영 101동 6층 607호,"194,000,000","194,000,000",낙찰,"223,790,000",115.40%,2021-06-22,2021_2Q,3
부천 7계 2020-35668,차량,기타토지,기타토지,경기,김포시,경기 김포시 감정동 382-7 삼성산업 주차장내 보관(010-3766-5696),"16,000,000","11,200,000",낙찰,"14,230,000",88.90%,2021-06-10,2021_2Q,3
부천 4계 2020-36197,다세대,다세대주택,다세대,경기,김포시,경기 김포시 사우동 250-6 미래캐슬 1동 3층 301호,"165,000,000","165,000,000",낙찰,"165,000,000",100.00%,2021-06-03,2021_2Q,3
부천 4계 2020-36241,단독주택,단독,단독주택,경기,김포시,경기 김포시 통진읍 귀전리 568-9 가동호,"229,981,300","160,987,000",낙찰,"251,590,000",109.40%,2021-06-03,2021_2Q,3
부천 7계 2020-36449,다세대,다세대주택,다세대,경기,부천시,경기 부천시 소사구 심곡본동 653-8 영종베스트빌 2층 202호,"135,000,000","94,500,000",낙찰,"102,567,899",76.00%,2021-06-10,2021_2Q,3
부천 8계 2020-36470(2),임야,임야,임야,경기,김포시,경기 김포시 대곶면 대능리 산26-1,"202,226,500","99,091,000",낙찰,"99,110,000",49.00%,2021-06-17,2021_2Q,3
부천 7계 2020-36654(2),오피스텔(주거),오피스텔,오피스텔(업무용),경기,부천시,"경기 부천시 원미구 심곡동 458-2 ,-3,-13,-14,-15,-16,-17 다온하브 4층 432호","181,000,000","62,083,000",낙찰,"132,100,000",73.00%,2021-06-10,2021_2Q,3
부천 8계 2020-36753(1),근린상가,근린상가,근린상가,경기,김포시,경기 김포시 구래동 6880-7 월드에비뉴주차장 1층 109호,"1,768,000,000","1,237,600,000",낙찰,"1,311,111,110",74.20%,2021-06-17,2021_2Q,3
부천 8계 2020-36753(2),근린상가,근린상가,근린상가,경기,김포시,경기 김포시 운양동 1298-3 김포헤리움타운 1층 120호,"739,000,000","517,300,000",낙찰,"538,000,000",72.80%,2021-06-17,2021_2Q,3
부천 8계 2020-37046,다세대,다세대주택,다세대,경기,부천시,경기 부천시 원미구 심곡동 325-18 메트로빌 4층 403호,"227,000,000","158,900,000",낙찰,"225,000,000",99.10%,2021-05-13,2021_2Q,3
부천 2계 2020-37329,차량,기타토지,기타토지,경기,부천시,경기 부천시 오정구 원종동 1-9 (주)대성주차장물류내 보관,"18,000,000","12,600,000",낙찰,"16,650,000",92.50%,2021-05-18,2021_2Q,3
부천 8계 2020-37411,다세대,다세대주택,다세대,경기,부천시,경기 부천시 오정구 원종동 140-13 원익맨숀 2층 201호,"128,000,000","89,600,000",낙찰,"120,100,000",93.80%,2021-06-17,2021_2Q,3
부천 1계 2020-37602,공장,공장(지식산업센터 업무시설),공장,경기,김포시,"경기 김포시 대곶면 약암리 233-1 ,228,-5","2,415,945,000","2,415,945,000",낙찰,"2,515,500,000",104.10%,2021-06-29,2021_2Q,3
부천 7계 2020-37817,차량,기타토지,기타토지,경기,부천시,경기 부천시 오정구 원종동 1-4 대성주차장(032-677-4454)내 보관,"15,000,000","5,145,000",낙찰,"7,510,000",50.10%,2021-06-10,2021_2Q,3
부천 8계 2020-38520,다세대,다세대주택,다세대,경기,부천시,경기 부천시 오정구 고강동 339 파라다이스 5층 504호,"192,000,000","134,400,000",낙찰,"150,111,000",78.20%,2021-05-13,2021_2Q,3
부천 8계 2020-38605,다세대,다세대주택,다세대,경기,부천시,경기 부천시 원미구 심곡동 296-1 대림프라우드빌 3층 301호,"153,000,000","107,100,000",낙찰,"143,000,000",93.50%,2021-06-17,2021_2Q,3
부천 1계 2020-38926,다세대,다세대주택,다세대,경기,부천시,경기 부천시 소사구 송내동 390 금국빌라 A동 3층 302호,"36,000,000","25,200,000",낙찰,"31,800,000",88.30%,2021-06-29,2021_2Q,3
부천 7계 2020-39189,아파트,아파트,아파트,경기,부천시,경기 부천시 소사구 송내동 304-6 송내복사골뜨란채주공 101동 1층 106호,"284,000,000","198,800,000",낙찰,"268,888,900",94.70%,2021-06-10,2021_2Q,3
부천 8계 2020-39592,아파트상가,아파트상가,근린상가,경기,부천시,경기 부천시 소사구 옥길동 776-1 부천옥길자이근린생활시설 지하2층 B207호,"809,000,000","566,300,000",낙찰,"638,870,000",79.00%,2021-06-17,2021_2Q,3
부천 7계 2020-39622,차량,기타토지,기타토지,경기,김포시,경기 김포시 감정동 382-7 삼성산업내 보관(010-3766-5696),"14,000,000","9,800,000",낙찰,"12,000,700",85.70%,2021-06-10,2021_2Q,3
부천 1계 2021-41,차량,기타토지,기타토지,경기,부천시,경기 부천시 오정구 원종동 1-4 (주)대성주차장물류내 보관,"30,000,000","21,000,000",낙찰,"27,128,000",90.40%,2021-06-29,2021_2Q,3
부천 8계 2021-30134,도로,기타토지,기타토지,경기,김포시,경기 김포시 통진읍 가현리 88-23,"53,060,100","53,060,100",낙찰,"60,000,000",113.10%,2021-06-17,2021_2Q,3
부천 7계 2021-30141,차량,기타토지,기타토지,경기,김포시,경기 김포시 감정동 382-7 삼성산업내 보관(010-3766-5696),"15,000,000","10,500,000",낙찰,"12,821,000",85.50%,2021-06-10,2021_2Q,3
수원 14계 2015-24385(1),전,전,전,경기,화성시,경기 화성시 만세구 우정읍 주곡리 837-11,"75,000,370","52,500,000",낙찰,"66,500,000",88.70%,2021-05-14,2021_2Q,3
수원 15계 2018-5835,아파트,아파트,아파트,경기,수원시,"경기 수원시 영통구 원천동 333-3 ,-6 원천1차삼성 4동 9층 902호","160,000,000","112,000,000",낙찰,"264,999,999",165.60%,2021-05-11,2021_2Q,3
수원 9계 2018-14310,주유소,기타건물,주유소,경기,화성시,경기 화성시 효행구 봉담읍 상리 464-6 A동호,"1,056,279,230","739,395,000",낙찰,"915,000,000",86.60%,2021-06-01,2021_2Q,3
수원 1계 2018-512203(2),전,전,전,경기,용인시,경기 용인시 처인구 백암면 근창리 171,"74,692,000","74,692,000",낙찰,"138,888,888",185.90%,2021-06-24,2021_2Q,3
수원 2계 2019-2222,다세대,다세대주택,다세대,경기,수원시,경기 수원시 장안구 송죽동 366-9 삼보빌라 2층 201호,"110,000,000","77,000,000",낙찰,"97,370,000",88.50%,2021-06-25,2021_2Q,3
수원 13계 2019-3966,임야,임야,임야,경기,화성시,경기 화성시 만세구 양감면 대양리 산150,"2,528,046,000","1,769,632,000",낙찰,"2,002,270,000",79.20%,2021-06-16,2021_2Q,3
수원 18계 2019-6514,아파트,아파트,아파트,경기,용인시,경기 용인시 기흥구 동백동 654 호수마을 동보노빌리티 1206동 4층 401호,"410,000,000","410,000,000",낙찰,"558,880,000",136.30%,2021-06-15,2021_2Q,3
수원 4계 2019-13857(3),숙박시설,숙박시설,숙박시설,경기,수원시,경기 수원시 영통구 매탄동 361-10 위너스타운 103동,"2,570,199,960","1,799,140,000",낙찰,"2,625,171,000",102.10%,2021-06-02,2021_2Q,3
수원 6계 2019-14010(1),근린상가,근린상가,근린상가,경기,수원시,경기 수원시 영통구 신동 398-39 해오름빌A 1층 101호,"345,000,000","345,000,000",낙찰,"352,699,900",102.20%,2021-06-03,2021_2Q,3
수원 6계 2019-14010(2),근린상가,근린상가,근린상가,경기,수원시,경기 수원시 영통구 원천동 352-4 글로벌프리미어타운 A동,"2,010,708,900","2,010,708,900",낙찰,"2,319,999,000",115.40%,2021-06-03,2021_2Q,3
수원 6계 2019-17361(1),대지,나대지,나대지,경기,용인시,경기 용인시 기흥구 동백동 75-36,"495,040,000","242,570,000",낙찰,"350,000,000",70.70%,2021-06-03,2021_2Q,3
수원 6계 2019-17361(2),대지,나대지,나대지,경기,용인시,경기 용인시 기흥구 동백동 75-350,"498,160,000","244,098,000",낙찰,"332,101,100",66.70%,2021-06-03,2021_2Q,3
수원 2계 2019-19541,목욕시설,기타건물,기타건물,경기,화성시,"경기 화성시 효행구 정남면 발산리 490-12 ,491,538 동남훼미리 상가동 지하층 01호","471,000,000","113,087,000",낙찰,"153,400,000",32.60%,2021-05-26,2021_2Q,3
수원 18계 2019-22752,아파트상가,아파트상가,근린상가,경기,수원시,경기 수원시 영통구 이의동 1214 e편한세상테라스광교이스트힐 근린생활시설동 1층 104호,"500,000,000","245,000,000",낙찰,"271,200,000",54.20%,2021-05-12,2021_2Q,3
수원 2계 2019-23120,임야,임야,임야,경기,용인시,경기 용인시 처인구 마평동 571-13,"6,880,937,000","2,360,161,000",낙찰,"2,720,000,000",39.50%,2021-06-25,2021_2Q,3
수원 8계 2019-23557,근린상가,근린상가,근린상가,경기,용인시,"경기 용인시 기흥구 중동 27-2 ,-1","3,616,023,000","3,616,023,000",낙찰,"3,770,000,000",104.30%,2021-06-09,2021_2Q,3
수원 16계 2019-23755,중기,기타토지,기타토지,경기,화성시,경기 화성시 만세구 남양읍 남양리 371-14 내 보관,"220,000,000","52,822,000",낙찰,"55,100,000",25.00%,2021-05-21,2021_2Q,3
수원 14계 2019-24192(1),근린상가,근린상가,근린상가,경기,오산시,경기 오산시 수청동 619-1 어반스페이스타워 2층 203호,"271,000,000","132,790,000",낙찰,"202,150,000",74.60%,2021-06-17,2021_2Q,3
수원 9계 2019-25195(1),공장,공장(지식산업센터 업무시설),공장,경기,화성시,경기 화성시 만세구 남양읍 온석리 30,"719,462,000","503,623,000",낙찰,"825,899,000",114.80%,2021-06-01,2021_2Q,3
수원 11계 2019-25904,차량,기타토지,기타토지,경기,화성시,경기 화성시 효행구 봉담읍 상리 475-4 한우리물류내 보관,"100,000,000","70,000,000",낙찰,"73,111,000",73.10%,2021-06-22,2021_2Q,3
수원 13계 2019-26068,아파트,아파트,아파트,경기,화성시,경기 화성시 만세구 새솔동 송산그린시티이에이비-6블록 송산그린시티반도유보라아이비파크 602동 3층 302호,"345,000,000","345,000,000",낙찰,"620,000,000",179.70%,2021-06-16,2021_2Q,3
수원 10계 2019-26266,중기,기타토지,기타토지,경기,화성시,경기 화성시 효행구 정남면 귀래리 143-4 (주)아시아중장비(우리은행)내 보관,"200,000,000","33,614,000",낙찰,"42,300,000",21.10%,2021-05-07,2021_2Q,3
수원 18계 2019-26617,다세대,다세대주택,다세대,경기,화성시,"경기 화성시 만세구 송산면 사강리 602-10 ,572-11,-12,602 드리움하우스# B동 2층 201호","680,570,000","333,479,000",낙찰,"380,200,000",55.90%,2021-05-12,2021_2Q,3
수원 13계 2019-28439,다세대,다세대주택,다세대,경기,수원시,경기 수원시 권선구 탑동 826-4 민석빌라2차 3층 301호,"88,000,000","43,120,000",낙찰,"72,555,000",82.40%,2021-05-13,2021_2Q,3
수원 7계 2019-29210(2),임야,임야,임야,경기,용인시,경기 용인시 처인구 양지읍 주북리 803-9,"1,386,210,000","1,386,210,000",낙찰,"1,432,222,000",103.30%,2021-05-28,2021_2Q,3
수원 1계 2019-506717,중기,기타토지,기타토지,경기,용인시,경기 용인시 처인구 양지읍 송문리 504-17 현대건설기계(채권자:NH농협캐피탈(주)내)보관,"50,000,000","5,883,000",낙찰,"7,120,000",14.20%,2021-06-24,2021_2Q,3
수원 2계 2019-511399,공장,공장(지식산업센터 업무시설),공장,경기,화성시,경기 화성시 만세구 팔탄면 창곡리 436-18,"2,830,621,400","970,904,000",낙찰,"1,400,007,000",49.50%,2021-05-26,2021_2Q,3
수원 2계 2019-514749,다세대,다세대주택,다세대,경기,화성시,"경기 화성시 만세구 남양읍 신남리 36-25 ,-26 신한래미안 3동 2층 201호","215,000,000","150,500,000",낙찰,"180,600,000",84.00%,2021-05-26,2021_2Q,3
수원 14계 2019-519027,단독주택,단독,단독주택,경기,용인시,경기 용인시 처인구 양지읍 대대리 106-17 2동,"326,083,600","159,781,000",낙찰,"303,000,000",92.90%,2021-06-17,2021_2Q,3
수원 18계 2019-520010,아파트,아파트,아파트,경기,화성시,경기 화성시 병점구 병점동 809 주공 102동 1층 105호,"144,000,000","100,800,000",낙찰,"193,333,000",134.30%,2021-05-12,2021_2Q,3
수원 10계 2019-521396,아파트,아파트,아파트,경기,오산시,경기 오산시 가수동 113 가수주공 107동 1층 109호,"78,000,000","78,000,000",낙찰,"142,700,000",182.90%,2021-05-07,2021_2Q,3
수원 2계 2019-522238,공장,공장(지식산업센터 업무시설),공장,경기,화성시,경기 화성시 만세구 향남읍 화리현리 183 1동,"2,582,777,890","1,807,945,000",낙찰,"2,231,000,000",86.40%,2021-05-26,2021_2Q,3
수원 1계 2019-523545(1),임야,임야,임야,경기,용인시,경기 용인시 기흥구 마북동 550-23,"7,891,067","1,895,000",낙찰,"2,000,990",25.40%,2021-06-24,2021_2Q,3
수원 12계 2019-523781(2),자동차시설,기타건물,기타건물,경기,용인시,경기 용인시 기흥구 동백동 598-5 중앙프라자 지하2층 B201호,"373,000,000","62,690,000",낙찰,"62,809,500",16.80%,2021-06-08,2021_2Q,3
수원 17계 2019-525084,아파트,아파트,아파트,경기,화성시,경기 화성시 동탄구 산척동 744 그린힐반도유보라아이비파크Ⅹ(10) 3637동 18층 1801호,"400,000,000","400,000,000",낙찰,"605,799,900",151.40%,2021-06-18,2021_2Q,3
수원 4계 2019-525688,단독주택,단독,단독주택,경기,수원시,"경기 수원시 권선구 서둔동 200-25 ,-60,-69,-90","686,861,240","235,593,000",낙찰,"415,000,000",60.40%,2021-06-02,2021_2Q,3
수원 10계 2020-154,아파트,아파트,아파트,경기,용인시,경기 용인시 처인구 마평동 923 두보 102동 4층 306호,"220,000,000","52,822,000",낙찰,"75,600,000",34.40%,2021-06-10,2021_2Q,3
수원 2계 2020-1621,오피스텔,오피스텔,오피스텔(업무용),경기,용인시,경기 용인시 처인구 김량장동 40-4 메트하임 가동 6층 609호,"86,000,000","42,140,000",낙찰,"57,731,800",67.10%,2021-05-26,2021_2Q,3
수원 15계 2020-2044(1),근린상가,근린상가,근린상가,경기,화성시,경기 화성시 만세구 팔탄면 매곡리 60-11 발안프리미엄아울렛 지하1층 B101호,"464,000,000","324,800,000",낙찰,"340,000,000",73.30%,2021-06-11,2021_2Q,3
수원 15계 2020-2044(2),근린상가,근린상가,근린상가,경기,화성시,경기 화성시 만세구 팔탄면 매곡리 60-11 발안프리미엄아울렛 지하1층 B103호,"484,000,000","338,800,000",낙찰,"360,000,000",74.40%,2021-06-11,2021_2Q,3
수원 14계 2020-3849,다세대,다세대주택,다세대,경기,화성시,경기 화성시 만세구 양감면 대양리 1138 1동 1층 101호,"119,000,000","20,000,000",낙찰,"34,300,000",28.80%,2021-05-14,2021_2Q,3
수원 11계 2020-4408,임야,임야,임야,경기,화성시,경기 화성시 효행구 비봉면 양노리 산175-1,"234,800,000","164,360,000",낙찰,"213,790,000",91.10%,2021-06-22,2021_2Q,3
수원 7계 2020-4880,단독주택,단독,단독주택,경기,오산시,경기 오산시 오산동 498-11,"202,387,500","69,419,000",낙찰,"70,700,000",34.90%,2021-05-28,2021_2Q,3
수원 17계 2020-5043,아파트,아파트,아파트,경기,오산시,경기 오산시 양산동 666 늘푸른오스카빌 101동 12층 1204호,"184,000,000","184,000,000",낙찰,"247,200,000",134.30%,2021-05-18,2021_2Q,3
수원 13계 2020-5050,오피스텔,오피스텔,오피스텔(업무용),경기,오산시,경기 오산시 오산동 336-3 우리가 2층 201호,"1,346,400,000","659,736,000",낙찰,"825,000,000",61.30%,2021-06-16,2021_2Q,3
수원 17계 2020-5364,단독주택,단독,단독주택,경기,용인시,경기 용인시 수지구 성복동 558-13,"911,824,200","911,824,200",낙찰,"987,650,000",108.30%,2021-05-18,2021_2Q,3
