사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
인천 21계 2023-506809(2),오피스텔,오피스텔,오피스텔(업무용),인천,동구,인천 동구 송현동 64-3 동인천역코아루시티 13층 1303호,"115,000,000","56,350,000",낙찰,"67,770,000",58.90%,2024-01-10,2024_1Q,3
인천 24계 2023-506953,다세대,다세대주택,다세대,인천,서구,인천 서구 검암동 635-12 휴캐슬 나동 2층 202호,"152,000,000","106,400,000",낙찰,"118,198,000",77.80%,2024-05-28,2024_2Q,3
인천 7계 2023-507017,다세대,다세대주택,다세대,인천,남동구,인천 남동구 만수동 111-229 대인하이츠빌라 2층 202호,"94,000,000","46,060,000",낙찰,"63,100,000",67.10%,2024-01-30,2024_1Q,3
인천 11계 2023-507079,오피스텔(주거),오피스텔,오피스텔(업무용),인천,중구,인천 중구 운서동 3088-8 더예스오션 15층 1504호,"108,000,000","75,600,000",낙찰,"98,647,208",91.30%,2024-06-21,2024_2Q,3
인천 4계 2023-507086,오피스텔(주거),오피스텔,오피스텔(업무용),인천,서구,인천 서구 석남동 501-1 대원 7층 706호,"236,000,000","165,200,000",낙찰,"188,888,000",80.00%,2024-05-30,2024_2Q,3
인천 24계 2023-507222,주상복합(주거),기타토지,기타토지,인천,미추홀구,인천 미추홀구 숭의동 122-10 행복캐슬 103동 10층 1004호,"160,000,000","78,400,000",낙찰,"98,201,300",61.40%,2024-02-07,2024_1Q,3
인천 25계 2023-507277,다세대,다세대주택,다세대,인천,서구,인천 서구 검암동 493-8 정성드림빌 102동 2층 203호,"139,000,000","97,300,000",낙찰,"105,120,000",75.60%,2024-01-25,2024_1Q,3
인천 11계 2023-507291,오피스텔,오피스텔,오피스텔(업무용),인천,부평구,"인천 부평구 부평동 501-1 ,501-2 더갤러리 5층 102-508호","239,000,000","167,300,000",낙찰,"167,377,000",70.00%,2024-01-29,2024_1Q,3
인천 26계 2023-507406(2),다세대,다세대주택,다세대,인천,서구,인천 서구 연희동 741-14 그린스마트빌 1동 5층 501호,"200,000,000","140,000,000",낙찰,"158,300,000",79.10%,2024-06-11,2024_2Q,3
인천 3계 2023-507444,연립,연립주택,연립·빌라,인천,서구,인천 서구 마전동 1132-10 모카빌 104동 2층 204호,"177,000,000","86,730,000",낙찰,"127,000,000",71.80%,2024-06-27,2024_2Q,3
인천 18계 2023-507475,오피스텔(주거),오피스텔,오피스텔(업무용),인천,부평구,"인천 부평구 부평동 98-85 ,98-86 해송파크뷰 8층 802호","211,000,000","147,700,000",낙찰,"191,433,996",90.70%,2024-05-31,2024_2Q,3
인천 21계 2023-507512,아파트,아파트,아파트,인천,남동구,인천 남동구 만수동 843-5 제니스빌8차 6층 604호,"153,000,000","107,100,000",낙찰,"108,630,000",71.00%,2024-06-03,2024_2Q,3
인천 16계 2023-507598,다세대,다세대주택,다세대,인천,서구,인천 서구 심곡동 334-5 청아빌라 A동 2층 202호,"118,000,000","82,600,000",낙찰,"83,000,000",70.30%,2024-03-28,2024_1Q,3
인천 15계 2023-507727,다세대,다세대주택,다세대,인천,계양구,인천 계양구 동양동 600-3 혜성하이츠 101동 3층 302호,"136,000,000","95,200,000",낙찰,"112,648,000",82.80%,2024-01-11,2024_1Q,3
인천 21계 2023-507895,임야,임야,임야,인천,서구,인천 서구 검암동 산37-2,"143,584,000","34,474,000",낙찰,"41,530,000",28.90%,2024-03-25,2024_1Q,3
인천 22계 2023-508041,다세대,다세대주택,다세대,인천,미추홀구,인천 미추홀구 주안동 118 청우맨션 A동 5층 501호,"74,000,000","8,706,000",낙찰,"50,000,000",67.60%,2024-06-26,2024_2Q,3
인천 22계 2023-508171,다세대,다세대주택,다세대,인천,계양구,인천 계양구 동양동 609-10 삼성쉐르빌3차 2층 201호,"178,000,000","124,600,000",낙찰,"138,150,000",77.60%,2024-06-26,2024_2Q,3
인천 2계 2023-508188,연립,연립주택,연립·빌라,인천,서구,인천 서구 경서동 731-16 경서센트럴맨션 4층 405호,"203,000,000","142,100,000",낙찰,"155,225,000",76.50%,2024-06-19,2024_2Q,3
인천 7계 2023-508232,주상복합(주거),기타토지,기타토지,인천,남동구,"인천 남동구 만수동 423-3 ,423-4,426 장수 9층 901호","217,000,000","151,900,000",낙찰,"176,000,000",81.10%,2024-01-30,2024_1Q,3
인천 3계 2023-508270,잡종지,잡종지,잡종지,인천,강화군,인천 강화군 양도면 삼흥리 50,"710,801,000","348,293,000",낙찰,"411,000,000",57.80%,2024-04-17,2024_2Q,3
인천 26계 2023-508379,대지,나대지,나대지,인천,중구,인천 중구 전동 34-33,"209,100,000","71,721,000",낙찰,"117,000,000",56.00%,2024-01-18,2024_1Q,3
인천 16계 2023-508393,답,답,답,인천,강화군,인천 강화군 내가면 오상리 163-6,"165,893,000","116,125,000",낙찰,"161,050,000",97.10%,2024-05-01,2024_2Q,3
인천 7계 2023-508416,아파트,아파트,아파트,인천,부평구,인천 부평구 갈산동 359 근로복지 106동 1층 103호,"200,000,000","98,000,000",낙찰,"141,999,999",71.00%,2024-03-11,2024_1Q,3
인천 9계 2023-508485,아파트,아파트,아파트,인천,연수구,인천 연수구 송도동 111 송도더샵마스터뷰22블럭 2202동 10층 1004호,"750,000,000","750,000,000",낙찰,"775,300,000",103.40%,2024-05-24,2024_2Q,3
인천 10계 2023-508492,아파트,아파트,아파트,인천,부평구,인천 부평구 산곡동 124-23 한화 109동 8층 801호,"405,000,000","283,500,000",낙찰,"351,000,000",86.70%,2024-01-24,2024_1Q,3
인천 4계 2023-508515(1),근린상가,근린상가,근린상가,인천,남동구,인천 남동구 간석동 113-6 수피아타워 2층 202호,"381,000,000","91,478,000",낙찰,"96,777,000",25.40%,2024-05-30,2024_2Q,3
인천 4계 2023-508515(4),근린상가,근린상가,근린상가,인천,남동구,인천 남동구 간석동 113-6 수피아타워 2층 201호,"476,000,000","114,288,000",낙찰,"119,288,000",25.10%,2024-05-30,2024_2Q,3
인천 13계 2023-508539,다세대,다세대주택,다세대,인천,미추홀구,인천 미추홀구 주안동 1523-29 서보주택 2동 4층 402호,"176,000,000","86,240,000",낙찰,"120,000,777",68.20%,2024-03-19,2024_1Q,3
인천 3계 2023-508607,근린상가,근린상가,근린상가,인천,서구,인천 서구 청라동 165-12 지젤엠청라 1층 042호,"842,000,000","288,806,000",낙찰,"298,877,000",35.50%,2024-04-17,2024_2Q,3
인천 13계 2023-508638,아파트,아파트,아파트,인천,미추홀구,"인천 미추홀구 주안동 1621 ,1624,관교동 566-3,567-6 인천관교한신휴플러스 116동 7층 703호","352,000,000","246,400,000",낙찰,"275,000,000",78.10%,2024-02-06,2024_1Q,3
인천 24계 2023-508720,아파트,아파트,아파트,인천,연수구,인천 연수구 송도동 18-10 송도더샵하버뷰 1402동 3층 305호,"755,000,000","755,000,000",낙찰,"787,117,000",104.30%,2024-01-04,2024_1Q,3
인천 10계 2023-508744(1),대지,나대지,나대지,인천,미추홀구,인천 미추홀구 학익동 314-6,"213,297,600","73,161,000",낙찰,"82,840,000",38.80%,2024-01-24,2024_1Q,3
인천 10계 2023-508744(2),대지,나대지,나대지,인천,미추홀구,인천 미추홀구 학익동 312-8,"71,750,000","24,611,000",낙찰,"34,100,000",47.50%,2024-01-24,2024_1Q,3
인천 16계 2023-508805,다세대,다세대주택,다세대,인천,연수구,인천 연수구 옥련동 524-9 원진골드맨션 2층 202호,"150,000,000","73,500,000",낙찰,"106,000,000",70.70%,2024-05-01,2024_2Q,3
인천 7계 2023-508812,아파트,아파트,아파트,인천,계양구,인천 계양구 병방동 432-5 학마을 영남 124동 1층 104호,"320,000,000","224,000,000",낙찰,"281,900,000",88.10%,2024-01-30,2024_1Q,3
인천 14계 2023-508867,점포,근린상가,점포상가,인천,중구,인천 중구 무의동 62,"395,628,130","276,940,000",낙찰,"360,570,000",91.10%,2024-04-15,2024_2Q,3
인천 15계 2023-508874,오피스텔,오피스텔,오피스텔(업무용),인천,미추홀구,인천 미추홀구 주안동 1485 탑클래시아 7층 702호,"255,000,000","178,500,000",낙찰,"215,469,032",84.50%,2024-06-04,2024_2Q,3
인천 21계 2023-508898,오피스텔(주거),오피스텔,오피스텔(업무용),인천,중구,인천 중구 운서동 3087-2 솔리움센텀스카이 9층 933호,"130,000,000","91,000,000",낙찰,"120,000,000",92.30%,2024-06-03,2024_2Q,3
인천 10계 2023-508966,임야,임야,임야,인천,옹진군,인천 옹진군 북도면 신도리 산176-36,"1,024,829,000","246,061,000",낙찰,"307,448,700",30.00%,2024-03-05,2024_1Q,3
인천 26계 2023-508973,연립,연립주택,연립·빌라,인천,서구,인천 서구 검암동 661-5 블리스빌 3층 301호,"158,000,000","110,600,000",낙찰,"118,999,900",75.30%,2024-06-11,2024_2Q,3
인천 3계 2023-509006,다세대,다세대주택,다세대,인천,서구,인천 서구 당하동 1084-8 에덴하우스 나동 2층 202호,"166,000,000","116,200,000",낙찰,"124,799,000",75.20%,2024-05-23,2024_2Q,3
인천 4계 2023-509013,주상복합(주거),기타토지,기타토지,인천,미추홀구,인천 미추홀구 숭의동 303-189 더프라임 14층 1402호,"214,000,000","149,800,000",낙찰,"165,790,000",77.50%,2024-05-30,2024_2Q,3
인천 7계 2023-509020,다세대,다세대주택,다세대,인천,서구,인천 서구 경서동 761-14 선경하이츠 2층 204호,"110,000,000","77,000,000",낙찰,"87,450,000",79.50%,2024-06-24,2024_2Q,3
인천 9계 2023-509037,다세대,다세대주택,다세대,인천,서구,인천 서구 경서동 764-7 경서힐타운 2동 2층 203호,"93,000,000","65,100,000",낙찰,"70,610,000",75.90%,2024-05-24,2024_2Q,3
인천 11계 2023-509051,다세대,다세대주택,다세대,인천,서구,인천 서구 검암동 683-9 미성빌 3층 301호,"146,000,000","102,200,000",낙찰,"115,510,000",79.10%,2024-06-21,2024_2Q,3
인천 13계 2023-509099,다세대,다세대주택,다세대,인천,부평구,인천 부평구 산곡동 368-29 대광프레스톤빌 1동 4층 402호,"201,457,000","98,714,000",낙찰,"143,199,990",71.10%,2024-03-19,2024_1Q,3
인천 23계 2023-509129,근린상가,근린상가,근린상가,인천,서구,인천 서구 청라동 165-12 지젤엠청라 1층 047호,"705,000,000","241,815,000",낙찰,"242,808,000",34.40%,2024-04-02,2024_2Q,3
인천 4계 2023-509334,숙박시설,숙박시설,숙박시설,인천,중구,인천 중구 중산동 1873-8 더스텔라 14층 1412호,"116,000,000","56,840,000",낙찰,"62,500,000",53.90%,2024-01-05,2024_1Q,3
인천 18계 2023-509341,숙박시설,숙박시설,숙박시설,인천,중구,인천 중구 중산동 1873-8 더스텔라 13층 1316호,"130,000,000","44,590,000",낙찰,"47,850,000",36.80%,2024-02-15,2024_1Q,3
인천 24계 2023-509389,다세대,다세대주택,다세대,인천,서구,인천 서구 가정동 565-9 평화빌라 2동 지하층 2호,"67,000,000","32,830,000",낙찰,"40,300,000",60.10%,2024-02-07,2024_1Q,3
인천 7계 2023-509457,다세대,다세대주택,다세대,인천,서구,인천 서구 검암동 514-3 삼영그랜드파크 1동 5층 502호,"213,000,000","104,370,000",낙찰,"125,000,000",58.70%,2024-06-24,2024_2Q,3
인천 10계 2023-509488,숙박시설,숙박시설,숙박시설,인천,중구,인천 중구 중산동 1947-5 오션파크나인 3층 309호,"134,000,000","32,173,000",낙찰,"37,600,000",28.10%,2024-03-05,2024_1Q,3
인천 11계 2023-509495,단독주택,단독,단독주택,인천,동구,인천 동구 만석동 9-274,"24,487,200","11,999,000",낙찰,"13,199,990",53.90%,2024-03-08,2024_1Q,3
인천 11계 2023-509525,도로,기타토지,기타토지,인천,미추홀구,인천 미추홀구 도화동 624-342,"73,437,000","35,984,000",낙찰,"43,100,000",58.70%,2024-03-08,2024_1Q,3
인천 2계 2023-509679,다세대,다세대주택,다세대,인천,계양구,인천 계양구 서운동 182-1 늘봄이지빌 4층 401호,"131,000,000","91,700,000",낙찰,"104,271,500",79.60%,2024-05-14,2024_2Q,3
인천 3계 2023-509686,다세대,다세대주택,다세대,인천,서구,인천 서구 검암동 664-10 DS리치빌 3동 4층 404호,"132,000,000","92,400,000",낙찰,"101,918,000",77.20%,2024-05-23,2024_2Q,3
인천 14계 2023-509778,다세대,다세대주택,다세대,인천,부평구,인천 부평구 부평동 505-1 로뎀레뷰 9층 907호,"165,000,000","80,850,000",낙찰,"113,900,000",69.00%,2024-06-25,2024_2Q,3
인천 21계 2023-509785,다세대,다세대주택,다세대,인천,미추홀구,인천 미추홀구 도화동 624-227 두리파크빌 A동 3층 301호,"169,000,000","82,810,000",낙찰,"111,550,000",66.00%,2024-01-10,2024_1Q,3
인천 23계 2023-509815,아파트,아파트,아파트,인천,부평구,인천 부평구 부평동 433-70 리코팰리스 7층 702호,"193,000,000","135,100,000",낙찰,"140,888,000",73.00%,2024-01-19,2024_1Q,3
인천 21계 2023-509860,아파트,아파트,아파트,인천,중구,인천 중구 중산동 1887-2 영종힐스테이트 903동 9층 902호,"411,000,000","287,700,000",낙찰,"366,500,000",89.20%,2024-01-10,2024_1Q,3
인천 9계 2023-509921,점포,근린상가,점포상가,인천,강화군,인천 강화군 양도면 인산리 52-2,"579,780,800","405,847,000",낙찰,"513,300,000",88.50%,2024-02-05,2024_1Q,3
인천 2계 2023-510044(1),임야,임야,임야,인천,옹진군,인천 옹진군 덕적면 진리 산200,"26,976,000","3,174,000",낙찰,"3,680,000",13.60%,2024-05-14,2024_2Q,3
인천 2계 2023-510044(2),임야,임야,임야,인천,옹진군,인천 옹진군 덕적면 서포리 산49-1,"16,617,000","2,792,000",낙찰,"3,888,800",23.40%,2024-04-09,2024_2Q,3
인천 2계 2023-510044(3),임야,임야,임야,인천,옹진군,인천 옹진군 덕적면 서포리 산268,"22,214,400","2,614,000",낙찰,"3,420,000",15.40%,2024-05-14,2024_2Q,3
인천 2계 2023-510044(4),임야,임야,임야,인천,옹진군,인천 옹진군 덕적면 서포리 산323,"22,003,200","3,698,000",낙찰,"5,000,000",22.70%,2024-04-09,2024_2Q,3
인천 2계 2023-510044(5),임야,임야,임야,인천,옹진군,인천 옹진군 덕적면 서포리 산323-1,"33,004,800","5,547,000",낙찰,"6,500,000",19.70%,2024-04-09,2024_2Q,3
인천 3계 2023-510105,오피스텔,오피스텔,오피스텔(업무용),인천,부평구,인천 부평구 부평동 203-25 엠타워 2층 203호,"249,000,000","174,300,000",낙찰,"185,966,275",74.70%,2024-05-23,2024_2Q,3
인천 23계 2023-510129,오피스텔,오피스텔,오피스텔(업무용),인천,남동구,인천 남동구 간석동 114-4 휴하임주건축물 1동 3층 303호,"239,000,000","167,300,000",낙찰,"198,278,972",83.00%,2024-06-12,2024_2Q,3
인천 26계 2023-510150,다세대,다세대주택,다세대,인천,서구,인천 서구 당하동 1085-5 골드클래스 102동 2층 201호,"184,000,000","128,800,000",낙찰,"146,700,000",79.70%,2024-06-11,2024_2Q,3
인천 10계 2023-510174,연립,연립주택,연립·빌라,인천,서구,"인천 서구 왕길동 669-1 ,669-3 타워팰리스6차 1동 5층 503호","184,000,000","128,800,000",낙찰,"143,200,000",77.80%,2024-06-17,2024_2Q,3
인천 11계 2023-510204,다세대,다세대주택,다세대,인천,서구,인천 서구 마전동 1129-10 동아그랑빌 102동 3층 301호,"151,000,000","105,700,000",낙찰,"120,325,000",79.70%,2024-06-21,2024_2Q,3
인천 14계 2023-510228,다세대,다세대주택,다세대,인천,부평구,인천 부평구 부평동 441-10 경남해피타운 13층 1302호,"266,000,000","186,200,000",낙찰,"200,249,000",75.30%,2024-05-21,2024_2Q,3
인천 15계 2023-510235,연립,연립주택,연립·빌라,인천,서구,인천 서구 왕길동 673-3 힐스타운 103동 3층 304호,"181,000,000","126,700,000",낙찰,"139,975,000",77.30%,2024-06-04,2024_2Q,3
인천 16계 2023-510242(1),연립,연립주택,연립·빌라,인천,서구,"인천 서구 왕길동 669-1 ,669-3 타워팰리스6차 2동 4층 403호","205,000,000","143,500,000",낙찰,"151,075,000",73.70%,2024-06-07,2024_2Q,3
인천 16계 2023-510242(2),연립,연립주택,연립·빌라,인천,서구,"인천 서구 왕길동 669-1 ,669-3 타워팰리스6차 2동 4층 404호","204,000,000","142,800,000",낙찰,"150,700,000",73.90%,2024-06-07,2024_2Q,3
인천 16계 2023-510242(3),연립,연립주택,연립·빌라,인천,서구,"인천 서구 왕길동 669-1 ,669-3 타워팰리스6차 2동 5층 503호","205,000,000","143,500,000",낙찰,"151,075,000",73.70%,2024-06-07,2024_2Q,3
인천 16계 2023-510242(4),연립,연립주택,연립·빌라,인천,서구,"인천 서구 왕길동 669-1 ,669-3 타워팰리스6차 2동 6층 603호","205,000,000","143,500,000",낙찰,"151,075,000",73.70%,2024-06-07,2024_2Q,3
인천 22계 2023-510464,아파트,아파트,아파트,인천,서구,인천 서구 가정동 609-1 루원호반베르디움더센트럴 110동 5층 503호,"519,000,000","519,000,000",낙찰,"520,070,000",100.20%,2024-04-16,2024_2Q,3
인천 26계 2023-510525,근린주택,근린주택,근린주택,인천,미추홀구,인천 미추홀구 용현동 68-5 뷰,"994,803,800","696,363,000",낙찰,"897,777,000",90.20%,2024-05-03,2024_2Q,3
인천 23계 2023-510549,근린상가,근린상가,근린상가,인천,미추홀구,인천 미추홀구 용현동 99-26 샵,"923,329,640","646,331,000",낙찰,"807,000,000",87.40%,2024-01-19,2024_1Q,3
인천 21계 2023-510617,다세대,다세대주택,다세대,인천,부평구,인천 부평구 부개동 120-515 거보맨션 103동 2층 203호,"119,000,000","40,817,000",낙찰,"125,000,000",105.00%,2024-03-25,2024_1Q,3
인천 1계 2023-510648,오피스텔(주거),오피스텔,오피스텔(업무용),인천,서구,인천 서구 경서동 999-3 라임빌 4층 404호,"286,000,000","140,140,000",낙찰,"212,888,800",74.40%,2024-03-29,2024_1Q,3
인천 11계 2023-510655,다세대,다세대주택,다세대,인천,부평구,인천 부평구 부평동 165-15 부평빌라 지하층 2호,"66,000,000","46,200,000",낙찰,"47,000,000",71.20%,2024-06-21,2024_2Q,3
인천 13계 2023-510686,아파트,아파트,아파트,인천,중구,인천 중구 중산동 1878-1 인천영종한양수자인 782동 14층 1402호,"273,000,000","191,100,000",낙찰,"246,860,000",90.40%,2024-02-06,2024_1Q,3
인천 14계 2023-510693,오피스텔(주거),오피스텔,오피스텔(업무용),인천,미추홀구,인천 미추홀구 숭의동 340-14 솔하임 10층 1002호,"192,000,000","65,856,000",낙찰,"65,856,000",34.30%,2024-04-15,2024_2Q,3
인천 11계 2023-510747,다세대,다세대주택,다세대,인천,서구,인천 서구 가좌동 236-42 무궁화빌라 B동 3층 301호,"98,000,000","68,600,000",낙찰,"74,361,000",75.90%,2024-01-29,2024_1Q,3
인천 30계 2023-510778,차량,기타토지,기타토지,인천,연수구,인천 연수구 동춘동 745-2 인송주차장내 보관,"38,000,000","13,034,000",낙찰,"15,228,000",40.10%,2024-02-20,2024_1Q,3
인천 2계 2023-510785,오피스텔(주거),오피스텔,오피스텔(업무용),인천,남동구,인천 남동구 간석동 216-18 티케이리즈빌 7층 702호,"208,000,000","145,600,000",낙찰,"176,191,324",84.70%,2024-06-19,2024_2Q,3
인천 4계 2023-510822,다세대,다세대주택,다세대,인천,남동구,인천 남동구 구월동 1225-35 장미빌라 B동 1층 101호,"94,000,000","65,800,000",낙찰,"71,500,000",76.10%,2024-05-30,2024_2Q,3
인천 2계 2023-510853,공장,공장(지식산업센터 업무시설),공장,인천,강화군,인천 강화군 길상면 장흥리 287-28,"1,560,661,440","764,724,000",낙찰,"941,567,809",60.30%,2024-01-26,2024_1Q,3
인천 7계 2023-510860,오피스텔(주거),오피스텔,오피스텔(업무용),인천,남동구,인천 남동구 만수동 2-10 월드이클래스 3층 303호,"232,000,000","162,400,000",낙찰,"189,000,000",81.50%,2024-06-24,2024_2Q,3
인천 13계 2023-511023,아파트,아파트,아파트,인천,부평구,인천 부평구 청천동 176 청천푸르지오 109동 12층 1202호,"309,000,000","216,300,000",낙찰,"280,770,000",90.90%,2024-02-06,2024_1Q,3
인천 15계 2023-511047(1),연립,연립주택,연립·빌라,인천,서구,인천 서구 마전동 1132-11 모카빌 101동 4층 401호,"164,000,000","80,360,000",낙찰,"115,389,900",70.40%,2024-06-04,2024_2Q,3
인천 15계 2023-511047(2),연립,연립주택,연립·빌라,인천,서구,인천 서구 마전동 1132-11 모카빌 101동 4층 404호,"164,000,000","80,360,000",낙찰,"115,389,900",70.40%,2024-06-04,2024_2Q,3
인천 9계 2023-511054,오피스텔,오피스텔,오피스텔(업무용),인천,부평구,인천 부평구 부평동 417-17 해피애버 3층 303호,"236,000,000","115,640,000",낙찰,"143,960,000",61.00%,2024-03-18,2024_1Q,3
인천 26계 2023-511092,아파트,아파트,아파트,인천,연수구,인천 연수구 연수동 634 우성 216동 20층 2003호,"245,000,000","171,500,000",낙찰,"200,875,000",82.00%,2024-01-18,2024_1Q,3
인천 13계 2023-511146(1),근린상가,근린상가,근린상가,인천,남동구,인천 남동구 서창동 706 청수타워 1동 1층 125호,"600,000,000","420,000,000",낙찰,"441,000,000",73.50%,2024-02-06,2024_1Q,3
인천 2계 2023-511177,아파트,아파트,아파트,인천,미추홀구,인천 미추홀구 학익동 413-1 장미 16동 1층 101호,"350,000,000","245,000,000",낙찰,"251,100,000",71.70%,2024-01-26,2024_1Q,3
인천 23계 2023-511207,다세대,다세대주택,다세대,인천,서구,인천 서구 마전동 1126-5 형우이즈뷰 1동 4층 402호,"140,000,000","68,600,000",낙찰,"83,690,000",59.80%,2024-05-07,2024_2Q,3
인천 7계 2023-511290(1),전,전,전,인천,강화군,인천 강화군 화도면 내리 1788-2,"217,899,000","106,770,000",낙찰,"111,210,000",51.00%,2024-06-24,2024_2Q,3
인천 11계 2023-511320(1),오피스텔,오피스텔,오피스텔(업무용),인천,부평구,인천 부평구 부평동 222-3 H.B엘림캐슬 8층 805호,"271,000,000","189,700,000",낙찰,"207,000,000",76.40%,2024-05-16,2024_2Q,3
인천 11계 2023-511320(2),오피스텔,오피스텔,오피스텔(업무용),인천,부평구,인천 부평구 부평동 222-3 H.B엘림캐슬 12층 1204호,"289,000,000","202,300,000",낙찰,"221,000,000",76.50%,2024-05-16,2024_2Q,3
인천 12계 2023-511337,다세대,다세대주택,다세대,인천,서구,인천 서구 가정동 430-54 늘해찬 1동 1층 102호,"231,000,000","161,700,000",낙찰,"167,125,000",72.30%,2024-06-13,2024_2Q,3
인천 24계 2023-511368(1),오피스텔,오피스텔,오피스텔(업무용),인천,미추홀구,인천 미추홀구 주안동 1485 탑클래시아 9층 903호,"257,000,000","179,900,000",낙찰,"194,000,000",75.50%,2024-05-28,2024_2Q,3
인천 26계 2023-511382,오피스텔(주거),오피스텔,오피스텔(업무용),인천,남동구,인천 남동구 만수동 2-10 월드이클래스 9층 903호,"234,000,000","163,800,000",낙찰,"195,000,000",83.30%,2024-06-11,2024_2Q,3
인천 30계 2023-511399,차량,기타토지,기타토지,인천,남동구,인천 남동구 남촌동 625-58 대명자동차(032-817-9400)내 보관,"13,000,000","6,370,000",낙찰,"8,829,000",67.90%,2024-06-05,2024_2Q,3
인천 3계 2023-511412,아파트,아파트,아파트,인천,서구,"인천 서구 불로동 316-1 ,328,736 퀸스타운동성 205동 3층 304호","241,000,000","168,700,000",낙찰,"217,772,000",90.40%,2024-05-23,2024_2Q,3
인천 4계 2023-511429,오피스텔,오피스텔,오피스텔(업무용),인천,부평구,"인천 부평구 부평동 534-72 ,534-183 더베리타스 12층 1202호","273,000,000","191,100,000",낙찰,"237,562,109",87.00%,2024-05-30,2024_2Q,3
인천 7계 2023-511436,오피스텔,오피스텔,오피스텔(업무용),인천,부평구,인천 부평구 부평동 116-12 씨에스캐슬 12층 1204호,"251,000,000","175,700,000",낙찰,"187,000,000",74.50%,2024-05-17,2024_2Q,3
인천 15계 2023-511474,다세대,다세대주택,다세대,인천,서구,인천 서구 검암동 669-1 그랜드비스타 1동 4층 403호,"132,000,000","92,400,000",낙찰,"93,200,000",70.60%,2024-02-19,2024_1Q,3
인천 21계 2023-511559,오피스텔,오피스텔,오피스텔(업무용),인천,부평구,"인천 부평구 부평동 433-164 ,433-165 리코팰리스 7층 703호","267,000,000","186,900,000",낙찰,"210,163,544",78.70%,2024-06-03,2024_2Q,3
인천 22계 2023-511566,다세대,다세대주택,다세대,인천,미추홀구,"인천 미추홀구 주안동 180-17 ,180-13 뉴팰리스 7층 702호","191,000,000","133,700,000",낙찰,"146,900,589",76.90%,2024-05-22,2024_2Q,3
인천 11계 2023-511580,다세대,다세대주택,다세대,인천,남동구,"인천 남동구 구월동 1135-5 ,1135-6,1135-14,1135-15 구월프라움시티 A동 7층 702호","106,000,000","51,940,000",낙찰,"71,500,999",67.50%,2024-03-08,2024_1Q,3
인천 23계 2023-511641,오피스텔(주거),오피스텔,오피스텔(업무용),인천,부평구,인천 부평구 부평동 406-37 아미파크뷰 8층 801호,"353,000,000","247,100,000",낙찰,"274,749,641",77.80%,2024-06-12,2024_2Q,3
인천 13계 2023-511696,다세대,다세대주택,다세대,인천,미추홀구,인천 미추홀구 문학동 373-15 지성파크빌 나동 지층 비02호,"82,000,000","57,400,000",낙찰,"61,500,000",75.00%,2024-03-19,2024_1Q,3
인천 21계 2023-511740,다세대,다세대주택,다세대,인천,미추홀구,인천 미추홀구 주안동 1217-13 월드맨션 1동 3층 303호,"133,000,000","65,170,000",낙찰,"85,000,000",63.90%,2024-02-16,2024_1Q,3
인천 15계 2023-511771,아파트형공장,공장(지식산업센터 업무시설),공장,인천,서구,인천 서구 오류동 1610-1 인천표면처리센터 공장동 4층 407호,"1,641,000,000","562,863,000",낙찰,"585,000,000",35.60%,2024-06-04,2024_2Q,3
인천 16계 2023-511849,아파트,아파트,아파트,인천,부평구,인천 부평구 부개동 512 부개역푸르지오 103동 6층 603호,"780,000,000","546,000,000",낙찰,"690,000,000",88.50%,2024-03-28,2024_1Q,3
인천 30계 2023-511863,차량,기타토지,기타토지,인천,연수구,인천 연수구 동춘동 745-2 인송주차장(010-4080-2321)내 보관,"20,000,000","6,860,000",낙찰,"9,915,000",49.60%,2024-01-12,2024_1Q,3
인천 9계 2023-511894,아파트,아파트,아파트,인천,남동구,"인천 남동구 구월동 1135-5 ,1135-6,1135-14,1135-15 구월프라움시티 A동 12층 1203호","106,000,000","51,940,000",낙찰,"70,000,777",66.00%,2024-02-05,2024_1Q,3
인천 2계 2023-511955,다세대,다세대주택,다세대,인천,미추홀구,인천 미추홀구 주안동 620-15 거성빌라 1층 101호,"68,000,000","23,324,000",낙찰,"24,000,000",35.30%,2024-05-14,2024_2Q,3
인천 26계 2023-511979,아파트,아파트,아파트,인천,미추홀구,인천 미추홀구 주안동 1489-13 남부아주 4층 402호,"196,000,000","137,200,000",낙찰,"140,007,000",71.40%,2024-01-18,2024_1Q,3
인천 3계 2023-512026,아파트형공장,공장(지식산업센터 업무시설),공장,인천,부평구,인천 부평구 청천동 426-1 부평 제이타워3차 지식산업센터 4층 4-08호,"321,000,000","110,103,000",낙찰,"143,850,000",44.80%,2024-04-17,2024_2Q,3
인천 4계 2023-512033,아파트형공장,공장(지식산업센터 업무시설),공장,인천,서구,인천 서구 가좌동 602-33 인천써키트 5층 502호,"140,000,000","68,600,000",낙찰,"68,880,000",49.20%,2024-02-14,2024_1Q,3
인천 10계 2023-512095,아파트,아파트,아파트,인천,연수구,인천 연수구 송도동 4-1 송도더샵퍼스트월드 5동 10층 1001호,"916,000,000","641,200,000",낙찰,"881,999,900",96.30%,2024-05-10,2024_2Q,3
인천 7계 2023-512118,다세대,다세대주택,다세대,인천,강화군,"인천 강화군 강화읍 관청리 677 ,677-1 궁골주택 C동 3층 302호","55,000,000","26,950,000",낙찰,"39,155,555",71.20%,2024-03-11,2024_1Q,3
