사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
춘천 2계 2020-3655(3),전,전,전,강원,인제군,강원 인제군 북면 한계리 248-1,"36,038,000","25,227,000",낙찰,"36,177,000",100.4%,2021-06-21,2021_2Q,3
춘천 2계 2020-3679,임야,임야,임야,강원,홍천군,강원 홍천군 북방면 소매곡리 산33-8,"800,793,000","560,555,000",낙찰,"561,100,000",70.1%,2021-06-21,2021_2Q,3
춘천 2계 2020-3754,대지,나대지,나대지,강원,춘천시,강원 춘천시 동산면 조양리 572,"23,839,200","23,839,200",낙찰,"30,001,000",125.8%,2021-05-17,2021_2Q,3
춘천 3계 2020-3822(1),답,답,답,강원,춘천시,강원 춘천시 남면 발산리 681,"581,064,000","284,722,000",낙찰,"322,000,000",55.4%,2021-06-07,2021_2Q,3
춘천 3계 2020-3822(2),목장용지,기타토지,목장용지,강원,춘천시,강원 춘천시 남면 발산리 708-2,"215,424,000","105,558,000",낙찰,"161,212,000",74.8%,2021-06-07,2021_2Q,3
춘천 3계 2020-3822(3),전,전,전,강원,춘천시,강원 춘천시 남면 발산리 736,"89,149,000","43,683,000",낙찰,"48,210,000",54.1%,2021-06-07,2021_2Q,3
춘천 3계 2020-3822(13),답,답,답,강원,춘천시,강원 춘천시 남면 관천리 195,"27,025,600","13,243,000",낙찰,"13,310,000",49.2%,2021-06-07,2021_2Q,3
춘천 3계 2020-3822(14),전,전,전,강원,춘천시,강원 춘천시 남면 관천리 282,"19,749,810","9,678,000",낙찰,"9,678,000",49.0%,2021-06-07,2021_2Q,3
춘천 4계 2020-3853(1),답,답,답,강원,춘천시,강원 춘천시 동면 감정리 520,"260,222,000","260,222,000",낙찰,"288,100,000",110.7%,2021-06-28,2021_2Q,3
춘천 4계 2020-3853(2),대지,나대지,나대지,강원,춘천시,강원 춘천시 동면 감정리 544,"208,189,000","208,189,000",낙찰,"223,800,000",107.5%,2021-06-28,2021_2Q,3
춘천 4계 2020-3853(4),전,전,전,강원,춘천시,강원 춘천시 동면 감정리 597-1,"626,874,000","626,874,000",낙찰,"627,000,000",100.0%,2021-06-28,2021_2Q,3
춘천 4계 2020-3891,다세대,다세대주택,다세대,강원,춘천시,강원 춘천시 운교동 133-6 태영그린빌 4층 401호,"100,000,000","70,000,000",낙찰,"75,080,000",75.1%,2021-06-28,2021_2Q,3
춘천 4계 2020-3938,답,답,답,강원,홍천군,강원 홍천군 서석면 검산리 1156-1,"64,650,000","45,255,000",낙찰,"64,655,000",100.0%,2021-06-28,2021_2Q,3
춘천 4계 2020-4016(1),임야,임야,임야,강원,춘천시,강원 춘천시 동면 감정리 산126-1,"5,285,720","3,700,000",낙찰,"3,800,000",71.9%,2021-06-28,2021_2Q,3
춘천 4계 2020-4214,아파트,아파트,아파트,강원,춘천시,강원 춘천시 퇴계동 944 한주 107동 4층 404호,"124,000,000","124,000,000",낙찰,"135,070,000",108.9%,2021-06-28,2021_2Q,3
춘천 3계 2020-4368(4),전,전,전,강원,홍천군,강원 홍천군 화촌면 성산리 32,"91,320,000","63,924,000",낙찰,"85,201,200",93.3%,2021-06-07,2021_2Q,3
춘천 4계 2020-50217(1),임야,임야,임야,강원,춘천시,강원 춘천시 서면 현암리 산32-1,"186,748,500","44,839,000",낙찰,"46,330,000",24.8%,2021-05-24,2021_2Q,3
춘천 4계 2020-50217(3),전,전,전,강원,춘천시,강원 춘천시 서면 현암리 823,"59,110,000","9,935,000",낙찰,"10,501,000",17.8%,2021-06-28,2021_2Q,3
춘천 4계 2020-50217(6),임야,임야,임야,강원,춘천시,강원 춘천시 서면 현암리 산43,"153,871,900","25,862,000",낙찰,"35,000,000",22.7%,2021-06-28,2021_2Q,3
춘천 1계 2020-50583,전,전,전,강원,화천군,강원 화천군 하남면 위라리 199,"68,103,000","68,103,000",낙찰,"70,000,000",102.8%,2021-05-31,2021_2Q,3
춘천 2계 2020-50910(1),임야,임야,임야,강원,홍천군,강원 홍천군 영귀미면 덕치리 산70,"19,888,000","4,775,000",낙찰,"11,500,000",57.8%,2021-05-17,2021_2Q,3
춘천 2계 2020-50910(3),임야,임야,임야,강원,홍천군,강원 홍천군 화촌면 굴운리 산119-19,"26,507,300","9,092,000",낙찰,"9,678,900",36.5%,2021-06-21,2021_2Q,3
춘천 4계 2020-51814,전,전,전,강원,춘천시,강원 춘천시 사북면 지촌리 464-2,"25,194,000","12,345,000",낙찰,"14,444,000",57.3%,2021-06-28,2021_2Q,3
춘천 2계 2020-52350,답,답,답,강원,춘천시,강원 춘천시 서면 방동리 1209-5,"18,179,330","12,726,000",낙찰,"15,100,000",83.1%,2021-06-21,2021_2Q,3
춘천 3계 2020-52527(1),대지,나대지,나대지,강원,인제군,강원 인제군 북면 용대리 335-8,"289,332,000","99,240,000",낙찰,"223,000,000",77.1%,2021-06-07,2021_2Q,3
춘천 2계 2020-52718,전,전,전,강원,화천군,강원 화천군 사내면 명월리 465,"284,812,000","284,812,000",낙찰,"362,100,000",127.1%,2021-06-21,2021_2Q,3
춘천 4계 2020-52930,중기,기타토지,기타토지,강원,춘천시,강원 춘천시 신북읍 율문리 493-1 율문보관소내 보관,"200,000,000","98,000,000",낙찰,"122,800,000",61.4%,2021-05-24,2021_2Q,3
춘천 3계 2020-53209(2),대지,나대지,나대지,강원,춘천시,강원 춘천시 우두동 155-4,"234,556,200","164,189,000",낙찰,"270,010,000",115.1%,2021-06-07,2021_2Q,3
춘천 2계 2020-53247,전,전,전,강원,춘천시,강원 춘천시 신북읍 발산리 707,"78,866,250","27,051,000",낙찰,"39,861,790",50.5%,2021-05-17,2021_2Q,3
춘천 2계 2020-53285,임야,임야,임야,강원,홍천군,강원 홍천군 서면 중방대리 산59,"98,181,600","33,676,000",낙찰,"44,110,000",44.9%,2021-05-17,2021_2Q,3
춘천 2계 2020-53360,답,답,답,강원,홍천군,강원 홍천군 화촌면 외삼포리 911,"24,150,000","24,150,000",낙찰,"31,255,500",129.4%,2021-05-17,2021_2Q,3
춘천 1계 2020-53513,임야,임야,임야,강원,춘천시,강원 춘천시 동산면 원창리 815-2,"79,935,000","55,955,000",낙찰,"60,000,000",75.1%,2021-05-31,2021_2Q,3
춘천 4계 2020-53599,임야,임야,임야,강원,홍천군,강원 홍천군 북방면 본궁리 산5,"168,079,700","117,656,000",낙찰,"146,190,000",87.0%,2021-06-28,2021_2Q,3
춘천 4계 2020-53704,임야,임야,임야,강원,홍천군,강원 홍천군 북방면 역전평리 산46-3,"149,121,000","51,149,000",낙찰,"51,200,000",34.3%,2021-06-28,2021_2Q,3
춘천 3계 2020-53735,답,답,답,강원,홍천군,강원 홍천군 서면 대곡리 902-1,"57,500,000","28,175,000",낙찰,"50,500,000",87.8%,2021-06-07,2021_2Q,3
춘천 4계 2020-53797,아파트,아파트,아파트,강원,춘천시,강원 춘천시 신북읍 천전리 1351 춘천해강 101동 6층 607호,"91,000,000","63,700,000",낙찰,"80,100,000",88.0%,2021-05-24,2021_2Q,3
춘천 2계 2020-53858,임야,임야,임야,강원,인제군,강원 인제군 인제읍 가리산리 626-8,"18,502,800","18,502,800",낙찰,"25,199,990",136.2%,2021-06-21,2021_2Q,3
춘천 3계 2020-53902,아파트,아파트,아파트,강원,춘천시,강원 춘천시 온의동 510 럭키 101동 3층 303호,"152,000,000","106,400,000",낙찰,"153,480,000",101.0%,2021-06-07,2021_2Q,3
춘천 1계 2020-54004,전,전,전,강원,홍천군,강원 홍천군 홍천읍 삼마치리 134,"116,376,000","57,024,000",낙찰,"61,300,000",52.7%,2021-05-31,2021_2Q,3
춘천 4계 2020-54318(1),전,전,전,강원,춘천시,강원 춘천시 동산면 조양리 897,"85,489,000","85,489,000",낙찰,"87,600,000",102.5%,2021-05-24,2021_2Q,3
춘천 4계 2020-54318(2),전,전,전,강원,춘천시,강원 춘천시 남산면 방곡리 418-8,"19,998,000","13,999,000",낙찰,"14,100,001",70.5%,2021-06-28,2021_2Q,3
춘천 3계 2020-54349,숙박시설,숙박시설,숙박시설,강원,춘천시,강원 춘천시 효자동 651 더베네치아스위트 9층 908호,"116,000,000","56,840,000",낙찰,"76,229,000",65.7%,2021-06-07,2021_2Q,3
춘천 4계 2020-54431,연립,연립주택,연립·빌라,강원,춘천시,"강원 춘천시 후평동 21 ,-1,-4,-7,22 도시안애 5층 507호","98,000,000","68,600,000",낙찰,"81,000,000",82.7%,2021-06-28,2021_2Q,3
춘천 4계 2020-54714,아파트,아파트,아파트,강원,춘천시,강원 춘천시 석사동 822 퇴계(4)주공 404동 1층 101호,"130,000,000","130,000,000",낙찰,"134,192,000",103.2%,2021-05-24,2021_2Q,3
춘천 2계 2020-54738,단독주택,단독,단독주택,강원,춘천시,강원 춘천시 후평동 498-356,"217,953,880","217,953,880",낙찰,"220,000,000",100.9%,2021-06-21,2021_2Q,3
춘천 2계 2020-54981,임야,임야,임야,강원,홍천군,강원 홍천군 서면 두미리 산35,"64,323,000","64,323,000",낙찰,"66,200,000",102.9%,2021-06-21,2021_2Q,3
춘천 3계 2020-55038,전,전,전,강원,인제군,강원 인제군 기린면 방동리 33,"162,370,000","162,370,000",낙찰,"203,500,000",125.3%,2021-06-07,2021_2Q,3
춘천 1계 2020-55052,차량,기타토지,기타토지,강원,춘천시,강원 춘천시 신북읍 율문리 493-1 내 보관(채권자신한카드에게보관),"8,000,000","5,600,000",낙찰,"7,498,000",93.7%,2021-05-31,2021_2Q,3
춘천 1계 2020-55106,차량,기타토지,기타토지,강원,춘천시,강원 춘천시 신북읍 율문리 493-1 율문보관소내 보관(채권자제이비우리캐피탈에게보관),"12,500,000","8,750,000",낙찰,"11,990,000",95.9%,2021-05-31,2021_2Q,3
춘천 2계 2020-55113,대지,나대지,나대지,강원,춘천시,강원 춘천시 후평동 716,"396,058,800","396,058,800",낙찰,"620,000,000",156.5%,2021-06-21,2021_2Q,3
춘천 4계 2020-55533(1),아파트,아파트,아파트,강원,양구군,강원 양구군 양구읍 정림리 436 양구석미모닝파크 103동 10층 1001호,"169,000,000","118,300,000",낙찰,"157,770,000",93.4%,2021-06-28,2021_2Q,3
춘천 4계 2020-55533(2),아파트,아파트,아파트,강원,양구군,강원 양구군 양구읍 정림리 436 양구석미모닝파크 103동 7층 704호,"167,000,000","116,900,000",낙찰,"143,590,000",86.0%,2021-06-28,2021_2Q,3
춘천 4계 2021-202,차량,기타토지,기타토지,강원,춘천시,강원 춘천시 동면 감정리 399-35,"18,000,000","12,600,000",낙찰,"14,700,000",81.7%,2021-06-28,2021_2Q,3
춘천 3계 2021-394(1),전,전,전,강원,홍천군,강원 홍천군 남면 유치리 116-1,"167,132,000","167,132,000",낙찰,"172,990,000",103.5%,2021-06-07,2021_2Q,3
춘천 3계 2021-394(2),전,전,전,강원,홍천군,강원 홍천군 남면 유치리 118,"21,960,000","21,960,000",낙찰,"23,210,000",105.7%,2021-06-07,2021_2Q,3
춘천 1계 2021-50047,차량,기타토지,기타토지,강원,춘천시,강원 춘천시 신북읍 율문리 493-1 내 보관,"8,000,000","5,600,000",낙찰,"8,230,000",102.9%,2021-05-31,2021_2Q,3
춘천 3계 2021-50306(3),전,전,전,강원,양구군,강원 양구군 양구읍 하리 406-2,"80,459,000","80,459,000",낙찰,"85,550,000",106.3%,2021-06-07,2021_2Q,3
원주 4계 2019-5712,공장,공장(지식산업센터 업무시설),공장,강원,원주시,강원 원주시 태장동 1720-15,"371,185,480","377,145,480",낙찰,"511,000,000",137.7%,2021-06-07,2021_2Q,3
원주 3계 2019-500590,아파트,아파트,아파트,강원,원주시,강원 원주시 문막읍 동화리 1690 원주문막신원아침도시 103동 5층 503호,"166,000,000","81,340,000",낙찰,"138,793,100",83.6%,2021-05-31,2021_2Q,3
원주 2계 2019-505106,임야,임야,임야,강원,원주시,강원 원주시 봉산동 11-9,"40,848,000","6,866,000",낙찰,"7,209,300",17.6%,2021-06-28,2021_2Q,3
원주 3계 2019-505342(1),근린주택,근린주택,근린주택,강원,횡성군,강원 횡성군 안흥면 안흥리 401-27,"614,590,480","210,804,000",낙찰,"285,110,000",46.4%,2021-05-31,2021_2Q,3
원주 3계 2020-201,근린상가,근린상가,근린상가,강원,원주시,강원 원주시 소초면 수암리 753-7,"3,301,753,600","1,617,860,000",낙찰,"1,855,500,000",56.2%,2021-05-31,2021_2Q,3
원주 1계 2020-1211,공장,공장(지식산업센터 업무시설),공장,강원,원주시,"강원 원주시 행구동 1541-1 ,-12","1,038,544,250","726,981,000",낙찰,"732,800,000",70.6%,2021-05-17,2021_2Q,3
원주 3계 2020-1235,점포,근린상가,점포상가,강원,원주시,강원 원주시 행구동 645-5,"1,201,281,000","588,628,000",낙찰,"782,390,000",65.1%,2021-05-31,2021_2Q,3
원주 1계 2020-1365,임야,임야,임야,강원,원주시,강원 원주시 관설동 산60-1,"58,951,566","14,154,000",낙찰,"15,200,000",25.8%,2021-05-17,2021_2Q,3
원주 1계 2020-1679,근린상가,근린상가,근린상가,강원,원주시,"강원 원주시 일산동 52-6 ,-44","1,223,024,240","599,282,000",낙찰,"650,000,000",53.1%,2021-05-17,2021_2Q,3
원주 1계 2020-2078(2),다세대,다세대주택,다세대,강원,원주시,강원 원주시 판부면 서곡리 131 명품빌라 2동 1층 102호,"101,000,000","49,490,000",낙찰,"51,700,000",51.2%,2021-05-17,2021_2Q,3
원주 2계 2020-2214(1),아파트,아파트,아파트,강원,원주시,강원 원주시 단구동 1589-4 성일 701동 9층 901호,"108,000,000","75,600,000",낙찰,"85,000,000",78.7%,2021-05-24,2021_2Q,3
원주 2계 2020-2214(2),아파트,아파트,아파트,강원,원주시,강원 원주시 단구동 1589-4 성일 701동 3층 303호,"77,000,000","53,900,000",낙찰,"63,000,000",81.8%,2021-05-24,2021_2Q,3
원주 1계 2020-2252,임야,임야,임야,강원,원주시,강원 원주시 흥업면 사제리 산114,"78,560,940","38,495,000",낙찰,"38,600,000",49.1%,2021-05-17,2021_2Q,3
원주 2계 2020-2306,단독주택,단독,단독주택,강원,원주시,강원 원주시 우산동 245-21,"584,974,600","409,482,000",낙찰,"463,987,000",79.3%,2021-05-24,2021_2Q,3
원주 3계 2020-2467,주상복합(상가),기타토지,기타토지,강원,원주시,"강원 원주시 중앙동 56-44 ,57,58,59-27,276 자유시장 2층 21블럭1호","81,000,000","27,783,000",낙찰,"35,000,000",43.2%,2021-05-31,2021_2Q,3
원주 2계 2020-2535,임야,임야,임야,강원,횡성군,강원 횡성군 공근면 어둔리 산96,"610,845,300","209,520,000",낙찰,"329,869,000",54.0%,2021-06-28,2021_2Q,3
원주 2계 2020-2566,공장,공장(지식산업센터 업무시설),공장,강원,횡성군,"강원 횡성군 횡성읍 조곡리 427-1 ,433-2","1,645,033,560","806,066,000",낙찰,"828,000,000",50.3%,2021-05-24,2021_2Q,3
원주 3계 2020-2573,근린상가,근린상가,근린상가,강원,원주시,강원 원주시 단구동 1599-2 원주프리미엄아울렛 3층 313호,"94,000,000","32,242,000",낙찰,"35,200,000",37.4%,2021-05-31,2021_2Q,3
원주 3계 2020-2689,근린상가,근린상가,근린상가,강원,원주시,강원 원주시 단계동 382-12 2동 1층 101호,"992,000,000","486,080,000",낙찰,"600,000,000",60.5%,2021-05-31,2021_2Q,3
원주 4계 2020-2771,근린주택,근린주택,근린주택,강원,원주시,강원 원주시 문막읍 건등리 588-8,"432,947,300","212,144,000",낙찰,"261,100,000",60.3%,2021-06-07,2021_2Q,3
원주 4계 2020-2856,근린주택,근린주택,근린주택,강원,원주시,"강원 원주시 우산동 107-4 ,-20","662,548,460","324,649,000",낙찰,"371,100,000",56.0%,2021-06-07,2021_2Q,3
원주 1계 2020-2962,전,전,전,강원,횡성군,강원 횡성군 횡성읍 학곡리 503-2,"109,890,000","53,846,000",낙찰,"60,000,000",54.6%,2021-06-21,2021_2Q,3
원주 1계 2020-3033,근린상가,근린상가,근린상가,강원,원주시,강원 원주시 반곡동 1882-2 에스타워 2층 208호,"343,000,000","117,649,000",낙찰,"141,888,000",41.4%,2021-06-21,2021_2Q,3
원주 1계 2020-3071,임야,임야,임야,강원,원주시,강원 원주시 태장동 산53-4,"185,836,450","91,060,000",낙찰,"91,090,000",49.0%,2021-06-21,2021_2Q,3
원주 2계 2020-3088,임야,임야,임야,강원,원주시,강원 원주시 지정면 신평리 314-1,"6,716,267,000","3,290,971,000",낙찰,"3,420,000,000",50.9%,2021-06-28,2021_2Q,3
원주 1계 2020-3101,대지,나대지,나대지,강원,횡성군,강원 횡성군 공근면 매곡리 318-7,"962,541,000","471,645,000",낙찰,"555,000,000",57.7%,2021-06-21,2021_2Q,3
원주 2계 2020-3156,전,전,전,강원,원주시,강원 원주시 귀래면 귀래리 826,"103,377,000","50,655,000",낙찰,"56,666,600",54.8%,2021-06-28,2021_2Q,3
원주 4계 2020-3286,근린주택,근린주택,근린주택,강원,원주시,강원 원주시 일산동 184-7,"772,219,260","540,553,000",낙찰,"641,050,000",83.0%,2021-06-07,2021_2Q,3
원주 2계 2020-3330,근린상가,근린상가,근린상가,강원,원주시,강원 원주시 무실동 1641-8 쎈터프라자 9층 902호,"453,000,000","317,100,000",낙찰,"400,909,900",88.5%,2021-05-24,2021_2Q,3
원주 2계 2020-3392,임야,임야,임야,강원,횡성군,강원 횡성군 우천면 상하가리 산7-1,"676,550,000","435,698,000",낙찰,"442,200,000",65.4%,2021-06-28,2021_2Q,3
원주 3계 2020-3422,임야,임야,임야,강원,원주시,강원 원주시 행구동 1207-57,"17,120,000","8,389,000",낙찰,"8,511,000",49.7%,2021-05-31,2021_2Q,3
원주 1계 2020-3439,임야,임야,임야,강원,원주시,강원 원주시 소초면 흥양리 1099-15,"7,387,830","3,620,000",낙찰,"4,021,000",54.4%,2021-06-21,2021_2Q,3
원주 4계 2020-3460,다가구,다가구,다가구,강원,원주시,강원 원주시 단구동 1565-7,"675,705,520","472,994,000",낙찰,"480,115,050",71.1%,2021-06-07,2021_2Q,3
원주 1계 2020-3477,전,전,전,강원,횡성군,강원 횡성군 안흥면 안흥리 41-8,"151,159,000","74,068,000",낙찰,"88,123,000",58.3%,2021-06-21,2021_2Q,3
원주 4계 2020-3583,아파트,아파트,아파트,강원,원주시,강원 원주시 태장동 128-9 성호2차샤인힐즈 202동 2층 206호,"142,000,000","99,400,000",낙찰,"131,100,000",92.3%,2021-06-07,2021_2Q,3
원주 2계 2020-3644,전,전,전,강원,원주시,강원 원주시 판부면 금대리 804,"11,248,000","11,248,000",낙찰,"11,300,000",100.5%,2021-06-28,2021_2Q,3
원주 3계 2020-3682,임야,임야,임야,강원,원주시,강원 원주시 흥업면 사제리 32-109,"4,648,000","2,278,000",낙찰,"2,330,000",50.1%,2021-05-31,2021_2Q,3
원주 1계 2020-3699(1),답,답,답,강원,원주시,강원 원주시 지정면 간현리 621,"13,289,580","9,303,000",낙찰,"9,600,000",72.2%,2021-05-17,2021_2Q,3
원주 1계 2020-3699(3),임야,임야,임야,강원,원주시,강원 원주시 지정면 간현리 779-1,"19,242,600","11,449,000",낙찰,"14,553,000",75.6%,2021-05-17,2021_2Q,3
원주 1계 2020-3774,임야,임야,임야,강원,횡성군,강원 횡성군 우천면 상대리 80-10,"154,367,000","154,367,000",낙찰,"154,400,000",100.0%,2021-05-17,2021_2Q,3
원주 1계 2020-3798,답,답,답,강원,횡성군,강원 횡성군 안흥면 지구리 899-6,"47,520,000","33,264,000",낙찰,"40,111,000",84.4%,2021-05-17,2021_2Q,3
원주 2계 2020-3828,임야,임야,임야,강원,원주시,강원 원주시 문막읍 동화리 376-2,"208,312,020","208,312,020",낙찰,"251,110,000",120.5%,2021-05-24,2021_2Q,3
원주 2계 2020-3859,아파트,아파트,아파트,강원,원주시,"강원 원주시 단구동 186-2 ,624-20 단구원흥 101동 15층 1507호","78,400,000","78,400,000",낙찰,"80,000,000",102.0%,2021-05-24,2021_2Q,3
원주 3계 2020-4081,단독주택,단독,단독주택,강원,원주시,강원 원주시 단계동 829-1,"617,166,000","432,016,000",낙찰,"512,270,000",83.0%,2021-05-31,2021_2Q,3
