사건번호,용도,LTV_광주,LTV_전북,시도,시군구,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일,분기,기간구분
울산 4계 2021-1249,주상복합(주거),기타토지,기타토지,울산,남구,"울산 남구 신정동 527-19 동신타워펠리스 1,2동 9층 1동901호","205,000,000","205,000,000",낙찰,"221,019,999",107.8%,2022-04-21,2022_2Q,3
울산 1계 2021-1324,아파트,아파트,아파트,울산,북구,"울산 북구 중산동 676-1 ,1166-68,1200-20 현우파크맨션 2층 203호","79,000,000","55,300,000",낙찰,"58,199,900",73.7%,2022-03-10,2022_1Q,3
울산 2계 2021-1331,아파트,아파트,아파트,울산,중구,울산 중구 복산동 671 신한그린맨션 3층 308호,"168,000,000","117,600,000",낙찰,"122,890,000",73.1%,2022-01-12,2022_1Q,3
울산 7계 2021-1669,아파트,아파트,아파트,울산,동구,울산 동구 전하동 768 늘푸른 103동 15층 1501호,"97,000,000","67,900,000",낙찰,"89,990,000",92.8%,2022-05-19,2022_2Q,3
울산 8계 2021-1676,주상복합(주거),기타토지,기타토지,울산,동구,"울산 동구 방어동 308-3 ,-8,-18,307-3,-8 월드스카이파크 10층 1105호","223,000,000","156,100,000",낙찰,"196,989,000",88.3%,2022-05-03,2022_2Q,3
울산 3계 2021-1751,임야,임야,임야,울산,북구,울산 북구 무룡동 산47,"273,052,000","191,136,000",낙찰,"191,139,900",70.0%,2022-06-29,2022_2Q,3
울산 3계 2021-1850,골프장,기타건물,기타건물,울산,울주군,울산 울주군 언양읍 서부리 243-4 주건축물 1동,"2,378,218,000","1,664,753,000",낙찰,"2,019,990,000",84.9%,2022-03-02,2022_1Q,3
울산 4계 2021-1881,전,전,전,울산,중구,울산 중구 복산동 302,"361,424,000","252,997,000",낙찰,"257,269,000",71.2%,2022-02-10,2022_1Q,3
울산 7계 2021-1942,임야,임야,임야,울산,울주군,울산 울주군 웅촌면 고연리 1132-128,"935,561,000","458,425,000",낙찰,"650,000,000",69.5%,2022-06-15,2022_2Q,3
울산 2계 2021-2075,연립,연립주택,연립·빌라,울산,중구,울산 중구 서동 147 동도 C동 1층 102호,"83,000,000","40,670,000",낙찰,"43,652,400",52.6%,2022-03-23,2022_1Q,3
울산 10계 2021-2174,전,전,전,울산,울주군,울산 울주군 상북면 거리 847,"950,632,000","465,809,000",낙찰,"466,000,000",49.0%,2022-01-27,2022_1Q,3
울산 6계 2021-2228,다세대,다세대주택,다세대,울산,남구,울산 남구 무거동 1243-6 오성빌라 2층 201호,"62,000,000","43,400,000",낙찰,"57,740,000",93.1%,2022-03-16,2022_1Q,3
울산 8계 2021-2266,오피스텔(주거),오피스텔,오피스텔(업무용),울산,남구,울산 남구 신정동 1875 극동스타클래스 4층 417호,"152,000,000","106,400,000",낙찰,"138,880,000",91.4%,2022-06-14,2022_2Q,3
울산 2계 2021-2419,단독주택,단독,단독주택,울산,울주군,울산 울주군 온산읍 덕신리 439-17,"810,595,120","397,192,000",낙찰,"541,888,000",66.9%,2022-04-27,2022_2Q,3
울산 10계 2021-2488,아파트,아파트,아파트,울산,북구,울산 북구 산하동 968-1 울산블루마시티푸르지오 101동 10층 1004호,"289,000,000","289,000,000",낙찰,"313,000,000",108.3%,2022-04-07,2022_2Q,3
울산 4계 2021-2525,대지,나대지,나대지,울산,동구,울산 동구 방어동 615,"178,400,000","61,191,000",낙찰,"82,700,000",46.4%,2022-04-21,2022_2Q,3
울산 4계 2021-2532,아파트,아파트,아파트,울산,남구,울산 남구 신정동 1443-1 삼부 B동 5층 505호,"338,000,000","236,600,000",낙찰,"316,999,000",93.8%,2022-02-10,2022_1Q,3
울산 6계 2021-2556,아파트,아파트,아파트,울산,동구,울산 동구 화정동 851-6 대하크리스탈 101동 12층 1207호,"159,000,000","111,300,000",낙찰,"144,610,500",91.0%,2022-04-19,2022_2Q,3
울산 9계 2021-2648,오피스텔(주거),오피스텔,오피스텔(업무용),울산,중구,"울산 중구 학성동 430-7 ,-1 천지아파트 101동 3층 312호","60,000,000","29,400,000",낙찰,"45,100,000",75.2%,2022-03-08,2022_1Q,3
울산 10계 2021-2662,다세대,다세대주택,다세대,울산,남구,울산 남구 달동 1280-1 진영파크빌라 A동 2층 201호,"122,000,000","85,400,000",낙찰,"108,300,000",88.8%,2022-03-03,2022_1Q,3
울산 1계 2021-2679,아파트,아파트,아파트,울산,울주군,울산 울주군 언양읍 서부리 263-5 월드빌 6층 602호,"148,000,000","103,600,000",낙찰,"115,511,000",78.0%,2022-03-10,2022_1Q,3
울산 2계 2021-2709(1),임야,임야,임야,울산,울주군,울산 울주군 상북면 등억알프스리 산220-6,"1,092,282,600","764,598,000",낙찰,"764,598,000",70.0%,2022-06-08,2022_2Q,3
울산 2계 2021-2709(2),임야,임야,임야,울산,울주군,울산 울주군 상북면 등억알프스리 692,"18,356,000","18,356,000",낙찰,"56,000,000",305.1%,2022-04-27,2022_2Q,3
울산 2계 2021-2877,임야,임야,임야,울산,울주군,울산 울주군 범서읍 서사리 산206-3,"23,100,000","23,100,000",낙찰,"23,800,000",103.0%,2022-02-16,2022_1Q,3
울산 9계 2021-3009(2),임야,임야,임야,울산,울주군,울산 울주군 서생면 화산리 산117-5,"33,046,000","11,334,000",낙찰,"12,010,000",36.3%,2022-05-17,2022_2Q,3
울산 1계 2021-3023,단독주택,단독,단독주택,울산,남구,울산 남구 신정동 135-3,"349,250,180","349,250,180",낙찰,"411,100,000",117.7%,2022-04-13,2022_2Q,3
울산 2계 2021-3054,아파트,아파트,아파트,울산,울주군,"울산 울주군 범서읍 굴화리 734 ,736,737,무거동 1591 문수마을동문굿모닝힐 105동 12층 1204호","579,000,000","579,000,000",낙찰,"641,000,000",110.7%,2022-02-16,2022_1Q,3
울산 2계 2021-3061,아파트,아파트,아파트,울산,동구,"울산 동구 서부동 257-4 ,249-8 현대패밀리서부 102동 5층 511호","118,000,000","82,600,000",낙찰,"104,999,990",89.0%,2022-06-08,2022_2Q,3
울산 4계 2021-3085,아파트,아파트,아파트,울산,북구,"울산 북구 신천동 196 ,신천동 346-5 성우현대 101동 11층 1108호","172,000,000","120,400,000",낙찰,"172,330,000",100.2%,2022-03-17,2022_1Q,3
울산 9계 2021-3207,전,전,전,울산,울주군,울산 울주군 서생면 서생리 228-3,"70,455,000","49,319,000",낙찰,"63,600,000",90.3%,2022-05-17,2022_2Q,3
울산 1계 2021-3221,전,전,전,울산,울주군,울산 울주군 웅촌면 대대리 1612-5,"90,620,000","63,434,000",낙찰,"83,880,000",92.6%,2022-05-25,2022_2Q,3
울산 2계 2021-3238,대지,나대지,나대지,울산,울주군,울산 울주군 서생면 용리 79-2,"103,200,000","50,568,000",낙찰,"78,780,000",76.3%,2022-04-27,2022_2Q,3
울산 3계 2021-3245,답,답,답,울산,울주군,울산 울주군 두동면 구미리 340-2,"86,166,000","86,166,000",낙찰,"94,045,500",109.1%,2022-06-29,2022_2Q,3
울산 7계 2021-3269,차량,기타토지,기타토지,울산,울주군,울산 울주군 언양읍 반천리 534 복산주차장내 보관,"11,000,000","11,000,000",낙찰,"11,210,000",101.9%,2022-02-15,2022_1Q,3
울산 6계 2021-3351,전,전,전,울산,남구,울산 남구 장생포동 218-5,"113,948,000","39,085,000",낙찰,"45,100,000",39.6%,2022-05-24,2022_2Q,3
울산 9계 2021-3412,대지,나대지,나대지,울산,북구,울산 북구 어물동 1228,"206,094,000","49,483,000",낙찰,"71,099,900",34.5%,2022-06-21,2022_2Q,3
울산 6계 2021-3528(1),아파트,아파트,아파트,울산,동구,울산 동구 방어동 1064 현대중공업(주)외국인 104동 6층 601호,"417,000,000","291,900,000",낙찰,"328,800,000",78.8%,2022-04-19,2022_2Q,3
울산 6계 2021-3528(2),아파트,아파트,아파트,울산,동구,울산 동구 방어동 1064 현대중공업(주)외국인 104동 6층 602호,"417,000,000","291,900,000",낙찰,"329,000,000",78.9%,2022-04-19,2022_2Q,3
울산 7계 2021-3542,답,답,답,울산,울주군,울산 울주군 온양읍 동상리 246-5,"743,265,000","364,200,000",낙찰,"441,000,000",59.3%,2022-06-15,2022_2Q,3
울산 9계 2021-3559,공장,공장(지식산업센터 업무시설),공장,울산,울주군,울산 울주군 상북면 거리 1175-4 1동,"3,784,392,780","2,649,075,000",낙찰,"3,035,555,000",80.2%,2022-03-08,2022_1Q,3
울산 9계 2021-3573,오피스텔,오피스텔,오피스텔(업무용),울산,남구,울산 남구 신정동 663-7 이든바인하츠 15층 1504호,"217,000,000","106,330,000",낙찰,"175,770,000",81.0%,2022-05-17,2022_2Q,3
울산 10계 2021-3580,전,전,전,울산,북구,울산 북구 산하동 166-3,"98,276,000","98,276,000",낙찰,"100,000,000",101.8%,2022-03-03,2022_1Q,3
울산 4계 2021-3641,아파트,아파트,아파트,울산,남구,울산 남구 달동 879-1 늘안애 10층 1002호,"339,000,000","237,300,000",낙찰,"270,590,000",79.8%,2022-03-17,2022_1Q,3
울산 2계 2021-3832,아파트,아파트,아파트,울산,울주군,울산 울주군 청량읍 덕하리 404-7 유림 101동 17층 1705호,"116,000,000","116,000,000",낙찰,"123,800,000",106.7%,2022-03-23,2022_1Q,3
울산 5계 2021-3887,아파트,아파트,아파트,울산,울주군,"울산 울주군 삼남읍 교동리 1678 ,1679 영남알프스타운 102동 2층 204호","82,000,000","57,400,000",낙찰,"67,380,000",82.2%,2022-06-09,2022_2Q,3
울산 2계 2021-3948,답,답,답,울산,울주군,울산 울주군 상북면 양등리 648,"321,758,000","225,231,000",낙찰,"231,000,000",71.8%,2022-04-27,2022_2Q,3
울산 4계 2021-3986,단독주택,단독,단독주택,울산,울주군,울산 울주군 삼동면 하잠리 692-2,"712,423,700","498,697,000",낙찰,"505,100,000",70.9%,2022-05-26,2022_2Q,3
울산 5계 2021-4002,아파트,아파트,아파트,울산,북구,"울산 북구 매곡동 682 ,800-1 대하그린파크 101동 4층 403호","113,000,000","79,100,000",낙찰,"110,000,000",97.3%,2022-06-09,2022_2Q,3
울산 9계 2021-4057,아파트,아파트,아파트,울산,남구,울산 남구 야음동 490-2 보라 1동 6층 613호,"124,000,000","124,000,000",낙찰,"124,100,000",100.1%,2022-03-08,2022_1Q,3
울산 6계 2021-4217,오피스텔(주거),오피스텔,오피스텔(업무용),울산,울주군,울산 울주군 서생면 진하리 78-6 진하썬힐하우스텔 7층 703호,"130,000,000","91,000,000",낙찰,"120,000,000",92.3%,2022-04-19,2022_2Q,3
울산 9계 2021-4354,임야,임야,임야,울산,울주군,울산 울주군 온양읍 외광리 산23,"37,195,400","18,226,000",낙찰,"30,250,000",81.3%,2022-05-17,2022_2Q,3
울산 4계 2021-4446,아파트,아파트,아파트,울산,울주군,울산 울주군 언양읍 동부리 498 신울산경남아너스빌 106동 15층 1502호,"290,000,000","203,000,000",낙찰,"291,685,000",100.6%,2022-03-17,2022_1Q,3
울산 8계 2021-4606,아파트,아파트,아파트,울산,울주군,"울산 울주군 범서읍 천상리 324-2 ,324-15,324-27 경동태원하이빌 101동 1층 101호","109,000,000","109,000,000",낙찰,"116,014,000",106.4%,2022-05-03,2022_2Q,3
울산 1계 2021-4644,임야,임야,임야,울산,북구,울산 북구 효문동 산40-2,"33,708,000","23,596,000",낙찰,"23,700,000",70.3%,2022-06-28,2022_2Q,3
울산 7계 2021-4705,아파트,아파트,아파트,울산,중구,울산 중구 성안동 388-1 개벽이루마빌 5층 601호,"178,000,000","124,600,000",낙찰,"168,880,000",94.9%,2022-06-15,2022_2Q,3
울산 2계 2021-4767,아파트,아파트,아파트,울산,울주군,울산 울주군 상북면 천전리 532-19 경동청구타운 103동 13층 1308호,"85,000,000","59,500,000",낙찰,"70,099,000",82.5%,2022-04-27,2022_2Q,3
울산 4계 2021-4804,아파트,아파트,아파트,울산,중구,울산 중구 태화동 412-2 진영동부 103동 16층 1601호,"290,000,000","203,000,000",낙찰,"277,710,000",95.8%,2022-03-17,2022_1Q,3
울산 6계 2021-4842,아파트,아파트,아파트,울산,울주군,울산 울주군 삼남읍 교동리 1369 부일맨션 가동 5층 502호,"69,000,000","33,810,000",낙찰,"46,190,000",66.9%,2022-06-22,2022_2Q,3
울산 6계 2021-4866,주상복합(주거),기타토지,기타토지,울산,동구,울산 동구 방어동 316 엘리제 2층 202호,"201,000,000","201,000,000",낙찰,"207,999,900",103.5%,2022-04-19,2022_2Q,3
울산 7계 2021-4897,아파트,아파트,아파트,울산,남구,울산 남구 신정동 872-14 알뜰 5층 504호,"112,000,000","112,000,000",낙찰,"113,999,990",101.8%,2022-05-19,2022_2Q,3
울산 9계 2021-4934,단독주택,단독,단독주택,울산,울주군,울산 울주군 두동면 월평리 582,"227,280,180","111,367,000",낙찰,"143,310,000",63.1%,2022-06-21,2022_2Q,3
울산 3계 2021-4958,다세대,다세대주택,다세대,울산,울주군,울산 울주군 삼남읍 교동리 1575-2 굿파크빌 1동 5층 502호,"158,000,000","110,600,000",낙찰,"118,500,000",75.0%,2022-05-18,2022_2Q,3
울산 1계 2021-4989,아파트,아파트,아파트,울산,남구,"울산 남구 달동 1371-1 ,1372-3,1375-2,1376-1 현대 104동 7층 706호","118,000,000","82,600,000",낙찰,"98,744,000",83.7%,2022-06-28,2022_2Q,3
울산 4계 2021-5029(1),답,답,답,울산,북구,울산 북구 무룡동 10-2,"109,356,000","109,356,000",낙찰,"110,000,000",100.6%,2022-02-10,2022_1Q,3
울산 4계 2021-5029(2),답,답,답,울산,북구,울산 북구 무룡동 34,"246,480,000","246,480,000",낙찰,"248,267,100",100.7%,2022-02-10,2022_1Q,3
울산 6계 2021-5050,단독주택,단독,단독주택,울산,울주군,울산 울주군 두서면 미호리 107 2호,"377,832,600","185,138,000",낙찰,"251,090,000",66.5%,2022-05-24,2022_2Q,3
울산 1계 2021-5111,아파트,아파트,아파트,울산,울주군,울산 울주군 삼남읍 교동리 1646-7 이지스타운 3층 301호,"121,000,000","121,000,000",낙찰,"131,899,990",109.0%,2022-05-25,2022_2Q,3
울산 9계 2021-5180,아파트,아파트,아파트,울산,남구,"울산 남구 야음동 796-17 ,-18 야음신선 103동 4층 403호","140,000,000","140,000,000",낙찰,"142,500,000",101.8%,2022-04-12,2022_2Q,3
울산 1계 2021-5210,아파트,아파트,아파트,울산,울주군,울산 울주군 범서읍 구영리 1008 동양아트맨션 4층 410호,"138,000,000","96,600,000",낙찰,"104,600,000",75.8%,2022-06-28,2022_2Q,3
울산 4계 2021-5258,단독주택,단독,단독주택,울산,동구,울산 동구 방어동 1046-3 A동호,"2,035,520,820","698,184,000",낙찰,"907,890,000",44.6%,2022-02-10,2022_1Q,3
울산 5계 2021-5272(1),선박,기타토지,기타토지,울산,남구,울산 남구 장생포동 장생포항(소형선부두)내 정박,"103,443,550","17,386,000",낙찰,"19,125,000",18.5%,2022-06-09,2022_2Q,3
울산 5계 2021-5272(2),선박,기타토지,기타토지,울산,남구,울산 남구 장생포동 장생포항(소형선부두)내 정박,"373,322,670","89,635,000",낙찰,"95,880,000",25.7%,2022-04-26,2022_2Q,3
울산 4계 2021-5548,근린상가,근린상가,근린상가,울산,북구,울산 북구 산하동 강동산하지구69블록6로트 1층 102호,"459,000,000","157,437,000",낙찰,"168,880,000",36.8%,2022-06-30,2022_2Q,3
울산 2계 2021-5661,다세대,다세대주택,다세대,울산,동구,울산 동구 화정동 142-30 삼성그랜드빌라 B동 3층 302호,"134,000,000","93,800,000",낙찰,"105,999,999",79.1%,2022-06-08,2022_2Q,3
울산 6계 2021-5715,아파트,아파트,아파트,울산,북구,울산 북구 매곡동 864 월드메르디앙 월드시티 102동 2층 202호,"424,000,000","296,800,000",낙찰,"385,700,000",91.0%,2022-06-22,2022_2Q,3
울산 4계 2021-5890,아파트,아파트,아파트,울산,동구,울산 동구 서부동 491-32 한양 C동 3층 302호,"76,000,000","53,200,000",낙찰,"58,120,000",76.5%,2022-04-21,2022_2Q,3
울산 4계 2021-6060,전,전,전,울산,울주군,울산 울주군 삼남읍 가천리 1084,"93,786,000","93,786,000",낙찰,"108,210,000",115.4%,2022-03-17,2022_1Q,3
울산 7계 2021-6244,전,전,전,울산,중구,울산 중구 서동 154-45,"29,450,000","29,450,000",낙찰,"36,000,000",122.2%,2022-05-19,2022_2Q,3
울산 6계 2021-6299,도로,기타토지,기타토지,울산,남구,울산 남구 신정동 296-15,"16,872,000","16,872,000",낙찰,"16,920,000",100.3%,2022-05-24,2022_2Q,3
울산 2계 2021-6350,아파트,아파트,아파트,울산,남구,울산 남구 달동 819-6 이진빌라 2동 3층 304호,"245,000,000","171,500,000",낙찰,"224,190,000",91.5%,2022-06-08,2022_2Q,3
울산 3계 2021-6497,다가구,다가구,다가구,울산,울주군,울산 울주군 온산읍 덕신리 438-2,"541,445,000","379,012,000",낙찰,"405,989,000",75.0%,2022-04-06,2022_2Q,3
울산 6계 2021-6510,중기,기타토지,기타토지,울산,남구,울산 남구 삼산동 1622-1 농수산물주차장내보관,"50,000,000","17,150,000",낙찰,"25,130,000",50.3%,2022-06-22,2022_2Q,3
울산 7계 2021-6664,차량,기타토지,기타토지,울산,울주군,울산 울주군 언양읍 반천리 534 복산주차장내 보관,"6,500,000","4,550,000",낙찰,"5,600,333",86.2%,2022-01-11,2022_1Q,3
울산 6계 2021-6787,근린주택,근린주택,근린주택,울산,동구,울산 동구 화정동 608-12,"94,073,640","94,073,640",낙찰,"97,220,000",103.3%,2022-05-24,2022_2Q,3
울산 9계 2021-6985,중기,기타토지,기타토지,울산,울주군,울산 울주군 언양읍 반천리 534 복산주차장내 보관,"70,000,000","49,000,000",낙찰,"51,112,000",73.0%,2022-03-08,2022_1Q,3
울산 6계 2021-6992,아파트,아파트,아파트,울산,중구,울산 중구 학성동 436-3 태산아이빌 아파트동 13층 1302호,"311,000,000","217,700,000",낙찰,"287,000,000",92.3%,2022-05-24,2022_2Q,3
울산 4계 2021-7131,다세대,다세대주택,다세대,울산,북구,"울산 북구 염포동 994-5 ,994-11 유정빌라 3층 302호","91,000,000","63,700,000",낙찰,"78,888,000",86.7%,2022-06-30,2022_2Q,3
울산 9계 2021-7360,근린상가,근린상가,근린상가,울산,남구,울산 남구 신정동 1600-3 신정평화시장,"46,000,000","46,000,000",낙찰,"47,930,000",104.2%,2022-06-21,2022_2Q,3
울산 4계 2021-7551,차량,기타토지,기타토지,울산,울주군,울산 울주군 언양읍 반천리 534 복산주차장내보관,"28,000,000","19,600,000",낙찰,"23,450,000",83.8%,2022-03-17,2022_1Q,3
울산 3계 2021-7742,차량,기타토지,기타토지,울산,울주군,울산 울주군 언양읍 반천리 534 복산주차장내 보관,"18,000,000","12,600,000",낙찰,"16,000,000",88.9%,2022-03-02,2022_1Q,3
울산 1계 2021-7957,대지,나대지,나대지,울산,남구,울산 남구 옥동 289-6,"392,700,000","392,700,000",낙찰,"657,000,000",167.3%,2022-01-26,2022_1Q,3
울산 6계 2021-8226,차량,기타토지,기타토지,울산,울주군,울산 울주군 언양읍 반천리 534 복산주차장(제3자 이성학)내 보관,"13,000,000","9,100,000",낙찰,"12,345,600",95.0%,2022-05-24,2022_2Q,3
울산 6계 2021-8608,차량,기타토지,기타토지,울산,울주군,울산 울주군 언양읍 반천리 534 복산주차장내 보관(제3자 이성학),"13,000,000","9,100,000",낙찰,"9,554,700",73.5%,2022-06-22,2022_2Q,3
울산 1계 2021-8820(1),임야,임야,임야,울산,울주군,울산 울주군 청량읍 동천리 산30-2,"30,381,540","21,267,000",낙찰,"21,267,000",70.0%,2022-04-13,2022_2Q,3
울산 1계 2021-8820(2),임야,임야,임야,울산,울주군,울산 울주군 청량읍 동천리 산30-6,"10,090,500","10,090,500",낙찰,"10,090,500",100.0%,2022-03-10,2022_1Q,3
울산 1계 2021-8820(3),전,전,전,울산,남구,울산 남구 장생포동 194,"17,427,200","8,539,000",낙찰,"13,333,330",76.5%,2022-05-25,2022_2Q,3
울산 1계 2021-8820(4),전,전,전,울산,남구,울산 남구 장생포동 194-1,"142,134,020","69,646,000",낙찰,"70,020,000",49.3%,2022-05-25,2022_2Q,3
울산 7계 2021-100078,아파트,아파트,아파트,울산,울주군,울산 울주군 언양읍 어음리 253 장원그랜져맨션 9층 905호,"93,500,000","65,450,000",낙찰,"85,700,000",91.7%,2022-04-20,2022_2Q,3
울산 5계 2021-100153,아파트,아파트,아파트,울산,남구,울산 남구 무거동 844-2 홍일유토피아 1층 106호,"170,000,000","119,000,000",낙찰,"135,570,000",79.7%,2022-01-18,2022_1Q,3
울산 2계 2021-100368(3),답,답,답,울산,울주군,울산 울주군 온양읍 망양리 311,"438,227,000","438,227,000",낙찰,"443,380,000",101.2%,2022-06-08,2022_2Q,3
울산 8계 2021-100382,다세대,다세대주택,다세대,울산,남구,울산 남구 무거동 587-1 평화하이츠빌라 4층 401호,"64,000,000","31,360,000",낙찰,"48,600,000",75.9%,2022-06-14,2022_2Q,3
울산 5계 2021-100481,아파트,아파트,아파트,울산,남구,"울산 남구 야음동 455-4 ,-38 지산오차드힐 102동 20층 2002호","280,000,000","196,000,000",낙찰,"215,000,000",76.8%,2022-03-24,2022_1Q,3
울산 8계 2021-100535,아파트,아파트,아파트,울산,동구,울산 동구 화정동 851-3 현대 704동 9층 902호,"125,000,000","87,500,000",낙찰,"131,511,000",105.2%,2022-05-03,2022_2Q,3
울산 3계 2021-100580,아파트,아파트,아파트,울산,남구,울산 남구 신정동 1852 신성미소지움 106동 7층 704호,"667,000,000","466,900,000",낙찰,"689,911,000",103.4%,2022-04-06,2022_2Q,3
울산 6계 2021-100597(1),임야,임야,임야,울산,울주군,울산 울주군 삼동면 둔기리 산13,"118,343,784","40,592,000",낙찰,"42,779,990",36.1%,2022-03-16,2022_1Q,3
울산 2계 2021-100795,단독주택,단독,단독주택,울산,동구,울산 동구 화정동 866-4 1호,"1,405,610,760","337,488,000",낙찰,"357,100,000",25.4%,2022-06-08,2022_2Q,3
울산 5계 2021-100818,임야,임야,임야,울산,울주군,울산 울주군 상북면 산전리 921,"687,960,000","687,960,000",낙찰,"750,000,000",109.0%,2022-01-18,2022_1Q,3
울산 5계 2021-100887,공장,공장(지식산업센터 업무시설),공장,울산,북구,울산 북구 중산동 1266-7 피알테크중산공장,"2,318,266,000","1,622,786,000",낙찰,"2,318,266,000",100.0%,2022-04-26,2022_2Q,3
울산 1계 2021-100894(2),답,답,답,울산,울주군,울산 울주군 청량읍 개곡리 363,"101,018,000","49,499,000",낙찰,"70,000,000",69.3%,2022-06-28,2022_2Q,3
울산 1계 2021-100894(4),대지,나대지,나대지,울산,울주군,울산 울주군 청량읍 개곡리 181-2,"156,520,000","156,520,000",낙찰,"156,600,000",100.1%,2022-04-13,2022_2Q,3
울산 1계 2021-100894(5),답,답,답,울산,울주군,울산 울주군 청량읍 개곡리 361,"721,728,000","353,647,000",낙찰,"472,800,000",65.5%,2022-06-28,2022_2Q,3
울산 1계 2021-100894(6),전,전,전,울산,울주군,울산 울주군 청량읍 개곡리 179-3,"16,430,000","8,051,000",낙찰,"9,190,000",55.9%,2022-06-28,2022_2Q,3
울산 1계 2021-100894(7),전,전,전,울산,울주군,울산 울주군 청량읍 개곡리 181-1,"150,930,000","150,930,000",낙찰,"150,930,000",100.0%,2022-04-13,2022_2Q,3
울산 2계 2021-100900,아파트,아파트,아파트,울산,동구,울산 동구 일산동 462-22 무림 1층 104호,"85,000,000","59,500,000",낙찰,"72,500,000",85.3%,2022-03-23,2022_1Q,3
울산 6계 2021-101057,아파트,아파트,아파트,울산,울주군,울산 울주군 서생면 진하리 82-10 삼신진하그린파크 7층 702호,"80,000,000","56,000,000",낙찰,"63,137,000",78.9%,2022-06-22,2022_2Q,3
울산 7계 2021-101156,아파트,아파트,아파트,울산,울주군,"울산 울주군 청량읍 삼정리 755 ,-4,-5,-7,753-3,901 쌍용하나빌리지 107동 6층 603호","158,000,000","158,000,000",낙찰,"165,990,000",105.1%,2022-03-22,2022_1Q,3
울산 2계 2021-101255,주상복합(상가),기타토지,기타토지,울산,중구,"울산 중구 반구동 449-16 ,-4,-29,-28 유로캐슬 2층 206호","270,000,000","132,300,000",낙찰,"137,730,000",51.0%,2022-03-23,2022_1Q,3
울산 7계 2021-101460,아파트,아파트,아파트,울산,동구,"울산 동구 서부동 257-4 ,249-8 현대패밀리서부 102동 4층 404호","116,000,000","81,200,000",낙찰,"104,255,000",89.9%,2022-05-19,2022_2Q,3
울산 8계 2021-101477,아파트,아파트,아파트,울산,북구,울산 북구 신천동 530-1 극동스타클래스 105동 18층 1803호,"152,000,000","106,400,000",낙찰,"125,125,000",82.3%,2022-06-14,2022_2Q,3
울산 8계 2021-101828,아파트,아파트,아파트,울산,남구,울산 남구 달동 118-1 현대 206동 6층 606호,"425,000,000","425,000,000",낙찰,"449,000,000",105.6%,2022-05-03,2022_2Q,3
울산 9계 2021-101835,아파트,아파트,아파트,울산,북구,울산 북구 천곡동 1020-21 일지리버 16층 1607호,"70,600,000","49,420,000",낙찰,"56,200,000",79.6%,2022-01-25,2022_1Q,3
울산 1계 2021-101910,아파트,아파트,아파트,울산,동구,울산 동구 방어동 1080-12 동인아트빌 5층 501호,"165,000,000","115,500,000",낙찰,"147,000,000",89.1%,2022-04-13,2022_2Q,3
울산 2계 2021-101934,아파트,아파트,아파트,울산,동구,울산 동구 동부동 672 남목현대 102동 11층 1108호,"100,000,000","49,000,000",낙찰,"68,110,000",68.1%,2022-03-23,2022_1Q,3
울산 4계 2021-102029,근린상가,근린상가,근린상가,울산,울주군,울산 울주군 청량읍 상남리 905-8,"1,004,020,000","702,814,000",낙찰,"885,240,000",88.2%,2022-02-10,2022_1Q,3
울산 10계 2021-102081,아파트,아파트,아파트,울산,동구,울산 동구 화정동 851 현대 701동 1층 208호,"128,000,000","128,000,000",낙찰,"136,680,000",106.8%,2022-05-12,2022_2Q,3
울산 4계 2021-102128,임야,임야,임야,울산,남구,울산 남구 무거동 산140,"104,618,800","73,233,000",낙찰,"80,000,000",76.5%,2022-04-21,2022_2Q,3
울산 3계 2021-102173,아파트,아파트,아파트,울산,남구,울산 남구 옥동 196 한양코아 102동 6층 603호,"367,000,000","256,900,000",낙찰,"300,000,000",81.7%,2022-06-29,2022_2Q,3
울산 4계 2021-102234,연립,연립주택,연립·빌라,울산,중구,울산 중구 서동 147 동도 C동 2층 205호,"85,000,000","29,155,000",낙찰,"36,520,000",43.0%,2022-02-10,2022_1Q,3
울산 2계 2021-102258,임야,임야,임야,울산,울주군,울산 울주군 청량읍 덕하리 산32-2,"59,184,000","59,184,000",낙찰,"69,000,000",116.6%,2022-02-16,2022_1Q,3
울산 6계 2021-102265,아파트,아파트,아파트,울산,울주군,"울산 울주군 삼남읍 교동리 1678 ,1679 영남알프스타운 101동 16층 1606호","128,000,000","89,600,000",낙찰,"113,750,000",88.9%,2022-03-16,2022_1Q,3
울산 9계 2021-102319,오피스텔(주거),오피스텔,오피스텔(업무용),울산,중구,울산 중구 유곡동 205 리더스 4층 417호,"135,000,000","66,150,000",낙찰,"88,410,000",65.5%,2022-03-08,2022_1Q,3
울산 4계 2021-102401,아파트,아파트,아파트,울산,북구,"울산 북구 천곡동 940-6 ,-7,-9,-14 농소대동한마음타운 103동 1층 106호","88,000,000","88,000,000",낙찰,"92,800,000",105.5%,2022-02-10,2022_1Q,3
울산 7계 2021-102463,다세대,다세대주택,다세대,울산,북구,울산 북구 연암동 489-5 트윈빌라 B동 2층 201호,"97,000,000","67,900,000",낙찰,"78,610,000",81.0%,2022-05-19,2022_2Q,3
울산 1계 2021-102579,아파트,아파트,아파트,울산,북구,울산 북구 진장동 827-1 미소드리움 4층 401호,"243,000,000","170,100,000",낙찰,"222,419,000",91.5%,2022-03-10,2022_1Q,3
